stats_type,popgrp,age_group_m3,region_name,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,4,0_14,Eastern,0.09088950033559848,0.3569992409523705,0.3001743283004285,23
within-group,7,0_14,Northeastern,0.02210076503742415,0.1365112274122306,0.3001743283004285,23
within-group,10,0_14,Western,0.08125534190741358,0.2595942719748127,0.3001743283004285,23
within-group,1,0_14,Central,0.0826502174156943,0.30407024288488943,0.2723202372089591,24
within-group,4,0_14,Eastern,0.09088950033559848,0.32715590338861616,0.2723202372089591,24
within-group,7,0_14,Northeastern,0.02210076503742415,0.1195826073930176,0.2723202372089591,24
within-group,10,0_14,Western,0.08125534190741358,0.23198874039931724,0.2723202372089591,24
within-group,1,0_14,Central,0.0826502174156943,0.27435479078025155,0.24432268654642628,25
within-group,4,0_14,Eastern,0.09088950033559848,0.2964893187529822,0.24432268654642628,25
within-group,7,0_14,Northeastern,0.02210076503742415,0.10376603309591952,0.24432268654642628,25
within-group,10,0_14,Western,0.08125534190741358,0.2048303576188276,0.24432268654642628,25
within-group,1,0_14,Central,0.0826502174156943,0.2443077008260951,0.21594512582598852,26
within-group,4,0_14,Eastern,0.09088950033559848,0.2642336031396023,0.21594512582598852,26
within-group,7,0_14,Northeastern,0.02210076503742415,0.08907658851382466,0.21594512582598852,26
within-group,10,0_14,Western,0.08125534190741358,0.17782918625854074,0.21594512582598852,26
within-group,1,0_14,Central,0.0826502174156943,0.21527732136325217,0.1877234213557023,27
within-group,4,0_14,Eastern,0.09088950033559848,0.230681684198993,0.1877234213557023,27
within-group,7,0_14,Northeastern,0.02210076503742415,0.07524953550530766,0.1877234213557023,27
within-group,10,0_14,Western,0.08125534190741358,0.15108248128809906,0.1877234213557023,27
within-group,1,0_14,Central,0.0826502174156943,0.1879584787701683,0.16081422374802595,28
within-group,4,0_14,Eastern,0.09088950033559848,0.19763900221796837,0.16081422374802595,28
within-group,7,0_14,Northeastern,0.02210076503742415,0.06243686005442137,0.16081422374802595,28
within-group,10,0_14,Western,0.08125534190741358,0.12620480223357944,0.16081422374802595,28
within-group,1,0_14,Central,0.0826502174156943,0.1629894992980084,0.13651182025245695,29
within-group,4,0_14,Eastern,0.09088950033559848,0.16753021119417708,0.13651182025245695,29
within-group,7,0_14,Northeastern,0.02210076503742415,0.05048305136959672,0.13651182025245695,29
within-group,10,0_14,Western,0.08125534190741358,0.10475713369698109,0.13651182025245695,29
within-group,1,0_14,Central,0.0826502174156943,0.1405565681929604,0.11532708867668494,30
within-group,4,0_14,Eastern,0.09088950033559848,0.14175731195284624,0.11532708867668494,30
within-group,7,0_14,Northeastern,0.02210076503742415,0.03944021781093606,0.11532708867668494,30
within-group,10,0_14,Western,0.08125534190741358,0.08651340080734352,0.11532708867668494,30
within-group,1,0_14,Central,0.0826502174156943,0.12072358595344831,0.09695235722066496,31
within-group,4,0_14,Eastern,0.09088950033559848,0.11987240702222891,0.09695235722066496,31
within-group,7,0_14,Northeastern,0.02210076503742415,0.02958161281718019,0.09695235722066496,31
within-group,10,0_14,Western,0.08125534190741358,0.07067077671754782,0.09695235722066496,31
