stats_type,popgrp,age_group_m3,Prov_En,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,64,0_14,Shandong,0.01985728082783897,0.9225635457026932,0.9386356641794102,-12
within-group,67,0_14,Shanghai,0.00215114145344414,0.9791133555765752,0.9386356641794102,-12
within-group,70,0_14,Shanxi,0.0071604878943872,0.8653113406301102,0.9386356641794102,-12
within-group,73,0_14,Sichuan,0.02198023969698392,0.9940998799225208,0.9386356641794102,-12
within-group,76,0_14,Tianjin,0.00176456591592749,0.8843243820402574,0.9386356641794102,-12
within-group,79,0_14,Xinjiang,0.00443144600832027,0.8049170154442807,0.9386356641794102,-12
within-group,82,0_14,Xizang,6.912305121974087e-4,0.7010848335265114,0.9386356641794102,-12
within-group,85,0_14,Yunnan,0.01035317309808648,0.998701521077649,0.9386356641794102,-12
within-group,88,0_14,Zhejiang,0.00853805721472757,0.9950264166240886,0.9386356641794102,-12
within-group,1,0_14,Anhui,0.01410859002896082,0.968460500856876,0.932015922160736,-11
within-group,4,0_14,Beijing,0.00192930046313546,0.8569763371926897,0.932015922160736,-11
within-group,7,0_14,Fujian,0.00836499261741459,0.9995362632974862,0.932015922160736,-11
within-group,10,0_14,Gansu,0.00553588132726672,0.8445957411139262,0.932015922160736,-11
within-group,13,0_14,Guangdong,0.01662764777845244,0.999604020866096,0.932015922160736,-11
within-group,16,0_14,Guangxi,0.01247369584553776,0.998972962910073,0.932015922160736,-11
within-group,19,0_14,Guizhou,0.00936294712703839,0.9958879829526088,0.932015922160736,-11
within-group,22,0_14,Hainan,0.00191883150879834,1,0.932015922160736,-11
within-group,25,0_14,Hebei,0.01568965512254203,0.8835480085560192,0.932015922160736,-11
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.6958807726169747,0.932015922160736,-11
within-group,31,0_14,Henan,0.02215767763694521,0.9495829176316644,0.932015922160736,-11
within-group,34,0_14,Hubei,0.01358416131756542,0.9858287874648374,0.932015922160736,-11
within-group,37,0_14,Hunan,0.01500601692425047,0.9936112460292978,0.932015922160736,-11
within-group,40,0_14,Jiangsu,0.01408569897696787,0.958105031749162,0.932015922160736,-11
within-group,43,0_14,Jiangxi,0.0106032824765449,0.9960824228741288,0.932015922160736,-11
within-group,46,0_14,Jilin,0.0057061550879989,0.7352684979428971,0.932015922160736,-11
within-group,49,0_14,Liaoning,0.00810496095245003,0.7901818930929333,0.932015922160736,-11
within-group,52,0_14,Neimenggu,0.00539920110087013,0.7025125599731584,0.932015922160736,-11
within-group,55,0_14,Ningxia,0.00138936690749664,0.8040693896740042,0.932015922160736,-11
within-group,58,0_14,Qinghai,0.00121246590503282,0.7269233996548546,0.932015922160736,-11
within-group,61,0_14,Shaanxi,0.00839880110366433,0.931198612900782,0.932015922160736,-11
within-group,64,0_14,Shandong,0.01985728082783897,0.9106789427732772,0.932015922160736,-11
within-group,67,0_14,Shanghai,0.00215114145344414,0.9731729742236408,0.932015922160736,-11
within-group,70,0_14,Shanxi,0.0071604878943872,0.8517265221571154,0.932015922160736,-11
within-group,73,0_14,Sichuan,0.02198023969698392,0.9933509611336347,0.932015922160736,-11
within-group,76,0_14,Tianjin,0.00176456591592749,0.8720725958442274,0.932015922160736,-11
within-group,79,0_14,Xinjiang,0.00443144600832027,0.7899173549692693,0.932015922160736,-11
within-group,82,0_14,Xizang,6.912305121974087e-4,0.6849473448886275,0.932015922160736,-11
within-group,85,0_14,Yunnan,0.01035317309808648,0.9982579206415038,0.932015922160736,-11
within-group,88,0_14,Zhejiang,0.00853805721472757,0.9934225336359676,0.932015922160736,-11
within-group,1,0_14,Anhui,0.01410859002896082,0.9618248986689284,0.9250269955910464,-10
within-group,4,0_14,Beijing,0.00192930046313546,0.8443974751116131,0.9250269955910464,-10
within-group,7,0_14,Fujian,0.00836499261741459,0.999238557523074,0.9250269955910464,-10
within-group,10,0_14,Gansu,0.00553588132726672,0.8299692208661985,0.9250269955910464,-10
within-group,13,0_14,Guangdong,0.01662764777845244,0.9993425524623588,0.9250269955910464,-10
within-group,16,0_14,Guangxi,0.01247369584553776,0.9986156907723412,0.9250269955910464,-10
within-group,19,0_14,Guizhou,0.00936294712703839,0.9945508192236184,0.9250269955910464,-10
within-group,22,0_14,Hainan,0.00191883150879834,1,0.9250269955910464,-10
within-group,25,0_14,Hebei,0.01568965512254203,0.8709487905274246,0.9250269955910464,-10
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.680850600310973,0.9250269955910464,-10
within-group,31,0_14,Henan,0.02215767763694521,0.939200475990965,0.9250269955910464,-10
within-group,34,0_14,Hubei,0.01358416131756542,0.982149534730172,0.9250269955910464,-10
within-group,37,0_14,Hunan,0.01500601692425047,0.9919074420081168,0.9250269955910464,-10
within-group,40,0_14,Jiangsu,0.01408569897696787,0.9497150241806874,0.9250269955910464,-10
within-group,43,0_14,Jiangxi,0.0106032824765449,0.9947493159501284,0.9250269955910464,-10
within-group,46,0_14,Jilin,0.0057061550879989,0.720862019066881,0.9250269955910464,-10
within-group,49,0_14,Liaoning,0.00810496095245003,0.7748821003234602,0.9250269955910464,-10
within-group,52,0_14,Neimenggu,0.00539920110087013,0.6869920734150449,0.9250269955910464,-10
within-group,55,0_14,Ningxia,0.00138936690749664,0.7892211641287026,0.9250269955910464,-10
within-group,58,0_14,Qinghai,0.00121246590503282,0.712404187584476,0.9250269955910464,-10
within-group,61,0_14,Shaanxi,0.00839880110366433,0.919932606388338,0.9250269955910464,-10
within-group,64,0_14,Shandong,0.01985728082783897,0.8984880025246873,0.9250269955910464,-10
within-group,67,0_14,Shanghai,0.00215114145344414,0.96572213065207,0.9250269955910464,-10
within-group,70,0_14,Shanxi,0.0071604878943872,0.8377945851480831,0.9250269955910464,-10
within-group,73,0_14,Sichuan,0.02198023969698392,0.9924344258585628,0.9250269955910464,-10
within-group,76,0_14,Tianjin,0.00176456591592749,0.8603425914445127,0.9250269955910464,-10
within-group,79,0_14,Xinjiang,0.00443144600832027,0.7746751480965843,0.9250269955910464,-10
within-group,82,0_14,Xizang,6.912305121974087e-4,0.6691814649548262,0.9250269955910464,-10
within-group,85,0_14,Yunnan,0.01035317309808648,0.997697645759764,0.9250269955910464,-10
within-group,88,0_14,Zhejiang,0.00853805721472757,0.991375856585156,0.9250269955910464,-10
within-group,1,0_14,Anhui,0.01410859002896082,0.9539779154657826,0.9174850979933316,-9
within-group,4,0_14,Beijing,0.00192930046313546,0.8312766263731939,0.9174850979933316,-9
within-group,7,0_14,Fujian,0.00836499261741459,0.9987942247948268,0.9174850979933316,-9
within-group,10,0_14,Gansu,0.00553588132726672,0.8155826737121934,0.9174850979933316,-9
within-group,13,0_14,Guangdong,0.01662764777845244,0.998931278012324,0.9174850979933316,-9
within-group,16,0_14,Guangxi,0.01247369584553776,0.9981974467192762,0.9174850979933316,-9
within-group,19,0_14,Guizhou,0.00936294712703839,0.9926698118509472,0.9174850979933316,-9
within-group,22,0_14,Hainan,0.00191883150879834,1,0.9174850979933316,-9
within-group,25,0_14,Hebei,0.01568965512254203,0.8583658503512563,0.9174850979933316,-9
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.6651044684634585,0.9174850979933316,-9
within-group,31,0_14,Henan,0.02215767763694521,0.9279040472515072,0.9174850979933316,-9
within-group,34,0_14,Hubei,0.01358416131756542,0.9775452346412732,0.9174850979933316,-9
within-group,37,0_14,Hunan,0.01500601692425047,0.9896892600239996,0.9174850979933316,-9
within-group,40,0_14,Jiangsu,0.01408569897696787,0.9401952524395478,0.9174850979933316,-9
within-group,43,0_14,Jiangxi,0.0106032824765449,0.9929299848199328,0.9174850979933316,-9
within-group,46,0_14,Jilin,0.0057061550879989,0.7055158628854699,0.9174850979933316,-9
within-group,49,0_14,Liaoning,0.00810496095245003,0.7591308749125247,0.9174850979933316,-9
within-group,52,0_14,Neimenggu,0.00539920110087013,0.671279819636275,0.9174850979933316,-9
within-group,55,0_14,Ningxia,0.00138936690749664,0.7744732256481437,0.9174850979933316,-9
within-group,58,0_14,Qinghai,0.00121246590503282,0.6974686753593474,0.9174850979933316,-9
within-group,61,0_14,Shaanxi,0.00839880110366433,0.9072048326298244,0.9174850979933316,-9
within-group,64,0_14,Shandong,0.01985728082783897,0.8854959396894233,0.9174850979933316,-9
within-group,67,0_14,Shanghai,0.00215114145344414,0.9576952692765024,0.9174850979933316,-9
within-group,70,0_14,Shanxi,0.0071604878943872,0.8237451898031685,0.9174850979933316,-9
within-group,73,0_14,Sichuan,0.02198023969698392,0.9913899555468776,0.9174850979933316,-9
within-group,76,0_14,Tianjin,0.00176456591592749,0.8477955422097914,0.9174850979933316,-9
within-group,79,0_14,Xinjiang,0.00443144600832027,0.7595497373869918,0.9174850979933316,-9
within-group,82,0_14,Xizang,6.912305121974087e-4,0.6536476842588227,0.9174850979933316,-9
within-group,85,0_14,Yunnan,0.01035317309808648,0.996849077802604,0.9174850979933316,-9
within-group,88,0_14,Zhejiang,0.00853805721472757,0.9885580442137334,0.9174850979933316,-9
within-group,1,0_14,Anhui,0.01410859002896082,0.9451198565238452,0.9093818625701292,-8
within-group,4,0_14,Beijing,0.00192930046313546,0.8185500433420709,0.9093818625701292,-8
within-group,7,0_14,Fujian,0.00836499261741459,0.9980871294528092,0.9093818625701292,-8
within-group,10,0_14,Gansu,0.00553588132726672,0.8010696771092535,0.9093818625701292,-8
within-group,13,0_14,Guangdong,0.01662764777845244,0.9984004062382814,0.9093818625701292,-8
within-group,16,0_14,Guangxi,0.01247369584553776,0.9975494952622092,0.9093818625701292,-8
within-group,19,0_14,Guizhou,0.00936294712703839,0.989934013628927,0.9093818625701292,-8
within-group,22,0_14,Hainan,0.00191883150879834,1,0.9093818625701292,-8
within-group,25,0_14,Hebei,0.01568965512254203,0.8457742911441378,0.9093818625701292,-8
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.6492490532771613,0.9093818625701292,-8
within-group,31,0_14,Henan,0.02215767763694521,0.9153789885508232,0.9093818625701292,-8
within-group,34,0_14,Hubei,0.01358416131756542,0.9715277917479552,0.9093818625701292,-8
within-group,37,0_14,Hunan,0.01500601692425047,0.9867177869428,0.9093818625701292,-8
within-group,40,0_14,Jiangsu,0.01408569897696787,0.9294401829094072,0.9093818625701292,-8
within-group,43,0_14,Jiangxi,0.0106032824765449,0.9904959663039804,0.9093818625701292,-8
within-group,46,0_14,Jilin,0.0057061550879989,0.689179571741529,0.9093818625701292,-8
within-group,49,0_14,Liaoning,0.00810496095245003,0.744024325949855,0.9093818625701292,-8
within-group,52,0_14,Neimenggu,0.00539920110087013,0.6548857793197659,0.9093818625701292,-8
within-group,55,0_14,Ningxia,0.00138936690749664,0.7602346299856495,0.9093818625701292,-8
within-group,58,0_14,Qinghai,0.00121246590503282,0.6822010628200135,0.9093818625701292,-8
within-group,61,0_14,Shaanxi,0.00839880110366433,0.89385644159886,0.9093818625701292,-8
within-group,64,0_14,Shandong,0.01985728082783897,0.8715719315840232,0.9093818625701292,-8
within-group,67,0_14,Shanghai,0.00215114145344414,0.9503453915569512,0.9093818625701292,-8
within-group,70,0_14,Shanxi,0.0071604878943872,0.8095263584546202,0.9093818625701292,-8
within-group,73,0_14,Sichuan,0.02198023969698392,0.9900066920578872,0.9093818625701292,-8
within-group,76,0_14,Tianjin,0.00176456591592749,0.83491834528019,0.9093818625701292,-8
within-group,79,0_14,Xinjiang,0.00443144600832027,0.7447982118681775,0.9093818625701292,-8
within-group,82,0_14,Xizang,6.912305121974087e-4,0.6380573050987093,0.9093818625701292,-8
within-group,85,0_14,Yunnan,0.01035317309808648,0.9956957818956784,0.9093818625701292,-8
within-group,88,0_14,Zhejiang,0.00853805721472757,0.9845568687232668,0.9093818625701292,-8
within-group,1,0_14,Anhui,0.01410859002896082,0.9346263568189987,0.9005121225161897,-7
within-group,4,0_14,Beijing,0.00192930046313546,0.8057279454183555,0.9005121225161897,-7
within-group,7,0_14,Fujian,0.00836499261741459,0.9966721718107878,0.9005121225161897,-7
within-group,10,0_14,Gansu,0.00553588132726672,0.7859913817475375,0.9005121225161897,-7
within-group,13,0_14,Guangdong,0.01662764777845244,0.9978499771537952,0.9005121225161897,-7
within-group,16,0_14,Guangxi,0.01247369584553776,0.9967793418298616,0.9005121225161897,-7
within-group,19,0_14,Guizhou,0.00936294712703839,0.9862146033951708,0.9005121225161897,-7
within-group,22,0_14,Hainan,0.00191883150879834,1,0.9005121225161897,-7
within-group,25,0_14,Hebei,0.01568965512254203,0.8323262499228856,0.9005121225161897,-7
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.633336222032711,0.9005121225161897,-7
within-group,31,0_14,Henan,0.02215767763694521,0.901935467569746,0.9005121225161897,-7
within-group,34,0_14,Hubei,0.01358416131756542,0.9636342284191468,0.9005121225161897,-7
within-group,37,0_14,Hunan,0.01500601692425047,0.9825871471882508,0.9005121225161897,-7
within-group,40,0_14,Jiangsu,0.01408569897696787,0.91703817010768,0.9005121225161897,-7
within-group,43,0_14,Jiangxi,0.0106032824765449,0.9871360861247372,0.9005121225161897,-7
within-group,46,0_14,Jilin,0.0057061550879989,0.6729874603490023,0.9005121225161897,-7
within-group,49,0_14,Liaoning,0.00810496095245003,0.7285881819095984,0.9005121225161897,-7
within-group,52,0_14,Neimenggu,0.00539920110087013,0.6385176831608861,0.9005121225161897,-7
within-group,55,0_14,Ningxia,0.00138936690749664,0.74586528255695,0.9005121225161897,-7
within-group,58,0_14,Qinghai,0.00121246590503282,0.6666829976531411,0.9005121225161897,-7
within-group,61,0_14,Shaanxi,0.00839880110366433,0.8789730943418572,0.9005121225161897,-7
within-group,64,0_14,Shandong,0.01985728082783897,0.8572311742628032,0.9005121225161897,-7
within-group,67,0_14,Shanghai,0.00215114145344414,0.9400744684030738,0.9005121225161897,-7
within-group,70,0_14,Shanxi,0.0071604878943872,0.7951290838138422,0.9005121225161897,-7
within-group,73,0_14,Sichuan,0.02198023969698392,0.9882926659299676,0.9005121225161897,-7
within-group,76,0_14,Tianjin,0.00176456591592749,0.8201279241478845,0.9005121225161897,-7
within-group,79,0_14,Xinjiang,0.00443144600832027,0.7302583527670372,0.9005121225161897,-7
within-group,82,0_14,Xizang,6.912305121974087e-4,0.6226529780521729,0.9005121225161897,-7
within-group,85,0_14,Yunnan,0.01035317309808648,0.993815768213923,0.9005121225161897,-7
within-group,88,0_14,Zhejiang,0.00853805721472757,0.9795461415027696,0.9005121225161897,-7
within-group,1,0_14,Anhui,0.01410859002896082,0.9227867088157076,0.8908978289591352,-6
within-group,4,0_14,Beijing,0.00192930046313546,0.7922221626666444,0.8908978289591352,-6
within-group,7,0_14,Fujian,0.00836499261741459,0.9949848927553234,0.8908978289591352,-6
within-group,10,0_14,Gansu,0.00553588132726672,0.7704982384275162,0.8908978289591352,-6
within-group,13,0_14,Guangdong,0.01662764777845244,0.9970900703070392,0.8908978289591352,-6
within-group,16,0_14,Guangxi,0.01247369584553776,0.9957651492235556,0.8908978289591352,-6
within-group,19,0_14,Guizhou,0.00936294712703839,0.9813193696089848,0.8908978289591352,-6
within-group,22,0_14,Hainan,0.00191883150879834,1,0.8908978289591352,-6
within-group,25,0_14,Hebei,0.01568965512254203,0.8179809042338125,0.8908978289591352,-6
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.6180369912635845,0.8908978289591352,-6
within-group,31,0_14,Henan,0.02215767763694521,0.8874206496843242,0.8908978289591352,-6
within-group,34,0_14,Hubei,0.01358416131756542,0.954113137966704,0.8908978289591352,-6
within-group,37,0_14,Hunan,0.01500601692425047,0.9773141850644927,0.8908978289591352,-6
within-group,40,0_14,Jiangsu,0.01408569897696787,0.9026401871816128,0.8908978289591352,-6
within-group,43,0_14,Jiangxi,0.0106032824765449,0.9827769933048706,0.8908978289591352,-6
within-group,46,0_14,Jilin,0.0057061550879989,0.6566324609967826,0.8908978289591352,-6
within-group,49,0_14,Liaoning,0.00810496095245003,0.7124727893069032,0.8908978289591352,-6
within-group,52,0_14,Neimenggu,0.00539920110087013,0.6216923839732681,0.8908978289591352,-6
within-group,55,0_14,Ningxia,0.00138936690749664,0.7308254438708522,0.8908978289591352,-6
within-group,58,0_14,Qinghai,0.00121246590503282,0.6517049583859168,0.8908978289591352,-6
within-group,61,0_14,Shaanxi,0.00839880110366433,0.8638854893473673,0.8908978289591352,-6
within-group,64,0_14,Shandong,0.01985728082783897,0.8427726405799475,0.8908978289591352,-6
within-group,67,0_14,Shanghai,0.00215114145344414,0.927620358613684,0.8908978289591352,-6
within-group,70,0_14,Shanxi,0.0071604878943872,0.7801852086817227,0.8908978289591352,-6
within-group,73,0_14,Sichuan,0.02198023969698392,0.9860777635006648,0.8908978289591352,-6
within-group,76,0_14,Tianjin,0.00176456591592749,0.8070119765271768,0.8908978289591352,-6
within-group,79,0_14,Xinjiang,0.00443144600832027,0.7157292821293738,0.8908978289591352,-6
within-group,82,0_14,Xizang,6.912305121974087e-4,0.606839284670607,0.8908978289591352,-6
within-group,85,0_14,Yunnan,0.01035317309808648,0.9910600986900864,0.8908978289591352,-6
within-group,88,0_14,Zhejiang,0.00853805721472757,0.9734385242051314,0.8908978289591352,-6
within-group,1,0_14,Anhui,0.01410859002896082,0.9085184199088512,0.8803507503332447,-5
within-group,4,0_14,Beijing,0.00192930046313546,0.7796644028456758,0.8803507503332447,-5
within-group,7,0_14,Fujian,0.00836499261741459,0.9927386077636868,0.8803507503332447,-5
within-group,10,0_14,Gansu,0.00553588132726672,0.7541325671195646,0.8803507503332447,-5
within-group,13,0_14,Guangdong,0.01662764777845244,0.9960436256095456,0.8803507503332447,-5
within-group,16,0_14,Guangxi,0.01247369584553776,0.9944013510135024,0.8803507503332447,-5
within-group,19,0_14,Guizhou,0.00936294712703839,0.9753012683765804,0.8803507503332447,-5
within-group,22,0_14,Hainan,0.00191883150879834,1,0.8803507503332447,-5
