stats_type,popgrp,age_group_m3,Prov_En,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,25,0_14,Hebei,0.01568965512254203,0.9839586260767728,0.9782229485408652,-22
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.8024036190412797,0.9782229485408652,-22
within-group,31,0_14,Henan,0.02215767763694521,0.9957790518970496,0.9782229485408652,-22
within-group,34,0_14,Hubei,0.01358416131756542,0.9989515061165184,0.9782229485408652,-22
within-group,37,0_14,Hunan,0.01500601692425047,0.999671585448366,0.9782229485408652,-22
within-group,40,0_14,Jiangsu,0.01408569897696787,0.9974584975255578,0.9782229485408652,-22
within-group,43,0_14,Jiangxi,0.0106032824765449,0.9998692051283308,0.9782229485408652,-22
within-group,46,0_14,Jilin,0.0057061550879989,0.8421423518445973,0.9782229485408652,-22
within-group,49,0_14,Liaoning,0.00810496095245003,0.9013019233749592,0.9782229485408652,-22
within-group,52,0_14,Neimenggu,0.00539920110087013,0.8366247562955195,0.9782229485408652,-22
within-group,55,0_14,Ningxia,0.00138936690749664,0.9665768103950992,0.9782229485408652,-22
within-group,58,0_14,Qinghai,0.00121246590503282,0.9088356658257484,0.9782229485408652,-22
within-group,61,0_14,Shaanxi,0.00839880110366433,0.9913662586343488,0.9782229485408652,-22
within-group,64,0_14,Shandong,0.01985728082783897,0.995296955448296,0.9782229485408652,-22
within-group,67,0_14,Shanghai,0.00215114145344414,0.9964458484333204,0.9782229485408652,-22
within-group,70,0_14,Shanxi,0.0071604878943872,0.969982150624993,0.9782229485408652,-22
within-group,73,0_14,Sichuan_Chongqing,0.02198023969698392,0.9980422439802976,0.9782229485408652,-22
within-group,76,0_14,Tianjin,0.00176456591592749,0.9851867097164252,0.9782229485408652,-22
within-group,79,0_14,Xinjiang,0.00443144600832027,0.9355348457389634,0.9782229485408652,-22
within-group,82,0_14,Xizang,6.912305121974087e-4,0.8745501655578812,0.9782229485408652,-22
within-group,85,0_14,Yunnan,0.01035317309808648,0.9998828866694708,0.9782229485408652,-22
within-group,88,0_14,Zhejiang,0.00853805721472757,0.9989813899446228,0.9782229485408652,-22
within-group,1,0_14,Anhui,0.01410859002896082,0.9976364262701428,0.9757379922225636,-21
within-group,4,0_14,Beijing,0.00192930046313546,0.9742811723215022,0.9757379922225636,-21
within-group,7,0_14,Fujian,0.00836499261741459,0.9999707264785482,0.9757379922225636,-21
within-group,10,0_14,Gansu,0.00553588132726672,0.9668160153207994,0.9757379922225636,-21
within-group,13,0_14,Guangdong,0.01662764777845244,0.9999853448159216,0.9757379922225636,-21
within-group,16,0_14,Guangxi,0.01247369584553776,0.9999853782383116,0.9757379922225636,-21
within-group,19,0_14,Guizhou,0.00936294712703839,0.9994128064640884,0.9757379922225636,-21
within-group,22,0_14,Hainan,0.00191883150879834,1,0.9757379922225636,-21
within-group,25,0_14,Hebei,0.01568965512254203,0.9809907029819852,0.9757379922225636,-21
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.788629911532845,0.9757379922225636,-21
within-group,31,0_14,Henan,0.02215767763694521,0.99486025713954,0.9757379922225636,-21
within-group,34,0_14,Hubei,0.01358416131756542,0.99859413477593,0.9757379922225636,-21
within-group,37,0_14,Hunan,0.01500601692425047,0.9993181274809176,0.9757379922225636,-21
within-group,40,0_14,Jiangsu,0.01408569897696787,0.9970597544216444,0.9757379922225636,-21
within-group,43,0_14,Jiangxi,0.0106032824765449,0.9997506201107348,0.9757379922225636,-21
within-group,46,0_14,Jilin,0.0057061550879989,0.8287154178857564,0.9757379922225636,-21
within-group,49,0_14,Liaoning,0.00810496095245003,0.8907895656224336,0.9757379922225636,-21
within-group,52,0_14,Neimenggu,0.00539920110087013,0.8215586486210267,0.9757379922225636,-21
within-group,55,0_14,Ningxia,0.00138936690749664,0.9588102538183368,0.9757379922225636,-21
within-group,58,0_14,Qinghai,0.00121246590503282,0.8973518142954098,0.9757379922225636,-21
within-group,61,0_14,Shaanxi,0.00839880110366433,0.989545706366338,0.9757379922225636,-21
within-group,64,0_14,Shandong,0.01985728082783897,0.9936347993183018,0.9757379922225636,-21
within-group,67,0_14,Shanghai,0.00215114145344414,0.9962350881988186,0.9757379922225636,-21
within-group,70,0_14,Shanxi,0.0071604878943872,0.9649904623569132,0.9757379922225636,-21
within-group,73,0_14,Sichuan_Chongqing,0.02198023969698392,0.9977713680306742,0.9757379922225636,-21
within-group,76,0_14,Tianjin,0.00176456591592749,0.9818969257470616,0.9757379922225636,-21
within-group,79,0_14,Xinjiang,0.00443144600832027,0.9249930712976088,0.9757379922225636,-21
within-group,82,0_14,Xizang,6.912305121974087e-4,0.8591583896199043,0.9757379922225636,-21
within-group,85,0_14,Yunnan,0.01035317309808648,0.9998348559226864,0.9757379922225636,-21
within-group,88,0_14,Zhejiang,0.00853805721472757,0.9986892241071138,0.9757379922225636,-21
within-group,1,0_14,Anhui,0.01410859002896082,0.9971720636989072,0.9729836959967196,-20
within-group,4,0_14,Beijing,0.00192930046313546,0.9685641212506568,0.9729836959967196,-20
within-group,7,0_14,Fujian,0.00836499261741459,0.999943509803357,0.9729836959967196,-20
within-group,10,0_14,Gansu,0.00553588132726672,0.960244374732974,0.9729836959967196,-20
within-group,13,0_14,Guangdong,0.01662764777845244,0.9999512212841296,0.9729836959967196,-20
within-group,16,0_14,Guangxi,0.01247369584553776,0.9999326142822615,0.9729836959967196,-20
within-group,19,0_14,Guizhou,0.00936294712703839,0.9992360001217836,0.9729836959967196,-20
within-group,22,0_14,Hainan,0.00191883150879834,1,0.9729836959967196,-20
within-group,25,0_14,Hebei,0.01568965512254203,0.9773286406850554,0.9729836959967196,-20
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.7750952208407016,0.9729836959967196,-20
within-group,31,0_14,Henan,0.02215767763694521,0.9937335253555636,0.9729836959967196,-20
within-group,34,0_14,Hubei,0.01358416131756542,0.9981062915917656,0.9729836959967196,-20
within-group,37,0_14,Hunan,0.01500601692425047,0.9988107114939876,0.9729836959967196,-20
within-group,40,0_14,Jiangsu,0.01408569897696787,0.9965598465582136,0.9729836959967196,-20
within-group,43,0_14,Jiangxi,0.0106032824765449,0.9995664800312646,0.9729836959967196,-20
within-group,46,0_14,Jilin,0.0057061550879989,0.8147400675167463,0.9729836959967196,-20
within-group,49,0_14,Liaoning,0.00810496095245003,0.8797356623075735,0.9729836959967196,-20
within-group,52,0_14,Neimenggu,0.00539920110087013,0.8055673115398736,0.9729836959967196,-20
within-group,55,0_14,Ningxia,0.00138936690749664,0.949843358655834,0.9729836959967196,-20
within-group,58,0_14,Qinghai,0.00121246590503282,0.8851084089905709,0.9729836959967196,-20
within-group,61,0_14,Shaanxi,0.00839880110366433,0.987378549167108,0.9729836959967196,-20
within-group,64,0_14,Shandong,0.01985728082783897,0.9910627102290436,0.9729836959967196,-20
within-group,67,0_14,Shanghai,0.00215114145344414,0.9961767326700678,0.9729836959967196,-20
within-group,70,0_14,Shanxi,0.0071604878943872,0.959510246298776,0.9729836959967196,-20
within-group,73,0_14,Sichuan_Chongqing,0.02198023969698392,0.997478806890743,0.9729836959967196,-20
within-group,76,0_14,Tianjin,0.00176456591592749,0.977587082658891,0.9729836959967196,-20
within-group,79,0_14,Xinjiang,0.00443144600832027,0.9135968606890644,0.9729836959967196,-20
within-group,82,0_14,Xizang,6.912305121974087e-4,0.8429559822005308,0.9729836959967196,-20
within-group,85,0_14,Yunnan,0.01035317309808648,0.9997853644336464,0.9729836959967196,-20
within-group,88,0_14,Zhejiang,0.00853805721472757,0.9983482394632752,0.9729836959967196,-20
within-group,1,0_14,Anhui,0.01410859002896082,0.9967069919353856,0.9699421090184216,-19
within-group,4,0_14,Beijing,0.00192930046313546,0.9613273821085644,0.9699421090184216,-19
within-group,7,0_14,Fujian,0.00836499261741459,0.9998855351481492,0.9699421090184216,-19
within-group,10,0_14,Gansu,0.00553588132726672,0.9526218610146486,0.9699421090184216,-19
within-group,13,0_14,Guangdong,0.01662764777845244,0.9998959395985972,0.9699421090184216,-19
within-group,16,0_14,Guangxi,0.01247369584553776,0.9997753915916578,0.9699421090184216,-19
within-group,19,0_14,Guizhou,0.00936294712703839,0.9990480526613856,0.9699421090184216,-19
within-group,22,0_14,Hainan,0.00191883150879834,1,0.9699421090184216,-19
within-group,25,0_14,Hebei,0.01568965512254203,0.9728695789351404,0.9699421090184216,-19
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.7617258510387198,0.9699421090184216,-19
within-group,31,0_14,Henan,0.02215767763694521,0.9922523358874228,0.9699421090184216,-19
within-group,34,0_14,Hubei,0.01358416131756542,0.9972857455558606,0.9699421090184216,-19
within-group,37,0_14,Hunan,0.01500601692425047,0.9982795721108622,0.9699421090184216,-19
within-group,40,0_14,Jiangsu,0.01408569897696787,0.9958937308622464,0.9699421090184216,-19
within-group,43,0_14,Jiangxi,0.0106032824765449,0.9993674434220388,0.9699421090184216,-19
within-group,46,0_14,Jilin,0.0057061550879989,0.8010961463023404,0.9699421090184216,-19
within-group,49,0_14,Liaoning,0.00810496095245003,0.8678142573633622,0.9699421090184216,-19
within-group,52,0_14,Neimenggu,0.00539920110087013,0.7894072134266974,0.9699421090184216,-19
within-group,55,0_14,Ningxia,0.00138936690749664,0.93914869592838,0.9699421090184216,-19
within-group,58,0_14,Qinghai,0.00121246590503282,0.8718377448434108,0.9699421090184216,-19
within-group,61,0_14,Shaanxi,0.00839880110366433,0.9847796583422466,0.9699421090184216,-19
within-group,64,0_14,Shandong,0.01985728082783897,0.987596077881052,0.9699421090184216,-19
within-group,67,0_14,Shanghai,0.00215114145344414,0.9958662395162508,0.9699421090184216,-19
within-group,70,0_14,Shanxi,0.0071604878943872,0.9530768507239338,0.9699421090184216,-19
within-group,73,0_14,Sichuan_Chongqing,0.02198023969698392,0.997174727129958,0.9699421090184216,-19
within-group,76,0_14,Tianjin,0.00176456591592749,0.9729410872708086,0.9699421090184216,-19
within-group,79,0_14,Xinjiang,0.00443144600832027,0.9014367379746162,0.9699421090184216,-19
within-group,82,0_14,Xizang,6.912305121974087e-4,0.8262915091584059,0.9699421090184216,-19
within-group,85,0_14,Yunnan,0.01035317309808648,0.9997220746765288,0.9699421090184216,-19
within-group,88,0_14,Zhejiang,0.00853805721472757,0.997999622915971,0.9699421090184216,-19
within-group,1,0_14,Anhui,0.01410859002896082,0.9958387144363566,0.966488190598266,-18
within-group,4,0_14,Beijing,0.00192930046313546,0.9519565792668114,0.966488190598266,-18
within-group,7,0_14,Fujian,0.00836499261741459,0.9998041458453156,0.966488190598266,-18
within-group,10,0_14,Gansu,0.00553588132726672,0.9439940757396176,0.966488190598266,-18
within-group,13,0_14,Guangdong,0.01662764777845244,0.9998052568196324,0.966488190598266,-18
within-group,16,0_14,Guangxi,0.01247369584553776,0.9995725138953648,0.966488190598266,-18
within-group,19,0_14,Guizhou,0.00936294712703839,0.9988868342361904,0.966488190598266,-18
within-group,22,0_14,Hainan,0.00191883150879834,1,0.966488190598266,-18
within-group,25,0_14,Hebei,0.01568965512254203,0.9671851051633454,0.966488190598266,-18
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.7484137719372972,0.966488190598266,-18
within-group,31,0_14,Henan,0.02215767763694521,0.9903276871061816,0.966488190598266,-18
within-group,34,0_14,Hubei,0.01358416131756542,0.996322110494977,0.966488190598266,-18
within-group,37,0_14,Hunan,0.01500601692425047,0.997714618215524,0.966488190598266,-18
within-group,40,0_14,Jiangsu,0.01408569897696787,0.9949289541243932,0.966488190598266,-18
within-group,43,0_14,Jiangxi,0.0106032824765449,0.999077721656616,0.966488190598266,-18
within-group,46,0_14,Jilin,0.0057061550879989,0.7875020905671093,0.966488190598266,-18
within-group,49,0_14,Liaoning,0.00810496095245003,0.8549743623064462,0.966488190598266,-18
within-group,52,0_14,Neimenggu,0.00539920110087013,0.7727215183662269,0.966488190598266,-18
within-group,55,0_14,Ningxia,0.00138936690749664,0.9269363317530904,0.966488190598266,-18
within-group,58,0_14,Qinghai,0.00121246590503282,0.8579113872751927,0.966488190598266,-18
within-group,61,0_14,Shaanxi,0.00839880110366433,0.9816760621196996,0.966488190598266,-18
within-group,64,0_14,Shandong,0.01985728082783897,0.9828518163124672,0.966488190598266,-18
within-group,67,0_14,Shanghai,0.00215114145344414,0.9955416993322246,0.966488190598266,-18
within-group,70,0_14,Shanxi,0.0071604878943872,0.9454794028830792,0.966488190598266,-18
within-group,73,0_14,Sichuan_Chongqing,0.02198023969698392,0.9968220783602744,0.966488190598266,-18
within-group,76,0_14,Tianjin,0.00176456591592749,0.965348156508428,0.966488190598266,-18
within-group,79,0_14,Xinjiang,0.00443144600832027,0.8888990935288938,0.966488190598266,-18
within-group,82,0_14,Xizang,6.912305121974087e-4,0.8093117294681973,0.966488190598266,-18
within-group,85,0_14,Yunnan,0.01035317309808648,0.9996456198636484,0.966488190598266,-18
within-group,88,0_14,Zhejiang,0.00853805721472757,0.9977172855022626,0.966488190598266,-18
within-group,1,0_14,Anhui,0.01410859002896082,0.9943135891572784,0.9625525548239487,-17
within-group,4,0_14,Beijing,0.00192930046313546,0.941489829832686,0.9625525548239487,-17
within-group,7,0_14,Fujian,0.00836499261741459,0.9997206985735616,0.9625525548239487,-17
within-group,10,0_14,Gansu,0.00553588132726672,0.934158298860187,0.9625525548239487,-17
within-group,13,0_14,Guangdong,0.01662764777845244,0.9996518024147688,0.9625525548239487,-17
within-group,16,0_14,Guangxi,0.01247369584553776,0.9992782541876244,0.9625525548239487,-17
within-group,19,0_14,Guizhou,0.00936294712703839,0.9986830260208734,0.9625525548239487,-17
within-group,22,0_14,Hainan,0.00191883150879834,1,0.9625525548239487,-17
within-group,25,0_14,Hebei,0.01568965512254203,0.9600210649233302,0.9625525548239487,-17
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.7352601898395016,0.9625525548239487,-17
within-group,31,0_14,Henan,0.02215767763694521,0.9877762557053928,0.9625525548239487,-17
within-group,34,0_14,Hubei,0.01358416131756542,0.9952219040767292,0.9625525548239487,-17
within-group,37,0_14,Hunan,0.01500601692425047,0.9970260478562522,0.9625525548239487,-17
within-group,40,0_14,Jiangsu,0.01408569897696787,0.993445075430871,0.9625525548239487,-17
within-group,43,0_14,Jiangxi,0.0106032824765449,0.9986476716606512,0.9625525548239487,-17
within-group,46,0_14,Jilin,0.0057061550879989,0.7737908429499208,0.9625525548239487,-17
within-group,49,0_14,Liaoning,0.00810496095245003,0.8411662996795379,0.9625525548239487,-17
within-group,52,0_14,Neimenggu,0.00539920110087013,0.7557038165379254,0.9625525548239487,-17
within-group,55,0_14,Ningxia,0.00138936690749664,0.912029748508465,0.9625525548239487,-17
within-group,58,0_14,Qinghai,0.00121246590503282,0.8422812179747121,0.9625525548239487,-17
within-group,61,0_14,Shaanxi,0.00839880110366433,0.978002369507268,0.9625525548239487,-17
within-group,64,0_14,Shandong,0.01985728082783897,0.9765906240450014,0.9625525548239487,-17
within-group,67,0_14,Shanghai,0.00215114145344414,0.9952917086014,0.9625525548239487,-17
within-group,70,0_14,Shanxi,0.0071604878943872,0.9366443201837532,0.9625525548239487,-17
within-group,73,0_14,Sichuan_Chongqing,0.02198023969698392,0.9964370306254172,0.9625525548239487,-17
within-group,76,0_14,Tianjin,0.00176456591592749,0.9574722156999892,0.9625525548239487,-17
within-group,79,0_14,Xinjiang,0.00443144600832027,0.8755010229660034,0.9625525548239487,-17
within-group,82,0_14,Xizang,6.912305121974087e-4,0.7919371236559244,0.9625525548239487,-17
within-group,85,0_14,Yunnan,0.01035317309808648,0.9995230290056896,0.9625525548239487,-17
within-group,88,0_14,Zhejiang,0.00853805721472757,0.9973013579693838,0.9625525548239487,-17
within-group,1,0_14,Anhui,0.01410859002896082,0.9923496520978358,0.9581091278137042,-16
within-group,4,0_14,Beijing,0.00192930046313546,0.9303790295320452,0.9581091278137042,-16
within-group,7,0_14,Fujian,0.00836499261741459,0.9996271118695264,0.9581091278137042,-16
within-group,10,0_14,Gansu,0.00553588132726672,0.9229360097754176,0.9581091278137042,-16
within-group,13,0_14,Guangdong,0.01662764777845244,0.9994153468398654,0.9581091278137042,-16
within-group,16,0_14,Guangxi,0.01247369584553776,0.9988923188095088,0.9581091278137042,-16
within-group,19,0_14,Guizhou,0.00936294712703839,0.9984581583029388,0.9581091278137042,-16
within-group,22,0_14,Hainan,0.00191883150879834,1,0.9581091278137042,-16
within-group,25,0_14,Hebei,0.01568965512254203,0.9510282727137704,0.9581091278137042,-16
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.7216377320660236,0.9581091278137042,-16
within-group,31,0_14,Henan,0.02215767763694521,0.9845922423599288,0.9581091278137042,-16
within-group,34,0_14,Hubei,0.01358416131756542,0.993935196242555,0.9581091278137042,-16
within-group,37,0_14,Hunan,0.01500601692425047,0.9962458688070152,0.9581091278137042,-16
within-group,40,0_14,Jiangsu,0.01408569897696787,0.9912790499180908,0.9581091278137042,-16
within-group,43,0_14,Jiangxi,0.0106032824765449,0.998083348496822,0.9581091278137042,-16
within-group,46,0_14,Jilin,0.0057061550879989,0.7598501524845417,0.9581091278137042,-16
within-group,49,0_14,Liaoning,0.00810496095245003,0.8275018932433373,0.9581091278137042,-16
within-group,52,0_14,Neimenggu,0.00539920110087013,0.7387610719980644,0.9581091278137042,-16
within-group,55,0_14,Ningxia,0.00138936690749664,0.8952159339388595,0.9581091278137042,-16
