GBCounty,n_coord_GBCounty,population_agg_loc,GBProv,Prov_En,region_name,year
220421,4,8.76296149095679e-5,220000,Jilin,Northeastern,1990
220422,5,8.97543659292399e-5,220000,Jilin,Northeastern,1990
220500,2,7.980996502867689e-5,220000,Jilin,Northeastern,1990
220521,6,6.071108939764579e-5,220000,Jilin,Northeastern,1990
220523,3,8.68078440114516e-5,220000,Jilin,Northeastern,1990
220524,7,9.7282105803265e-5,220000,Jilin,Northeastern,1990
220581,4,1.419558363388572e-4,220000,Jilin,Northeastern,1990
220582,7,4.981400038376617e-5,220000,Jilin,Northeastern,1990
220600,11,1.527273155922065e-4,220000,Jilin,Northeastern,1990
220621,10,7.20398513913754e-5,220000,Jilin,Northeastern,1990
220622,6,4.291873219128367e-5,220000,Jilin,Northeastern,1990
220623,4,1.945801339705409e-5,220000,Jilin,Northeastern,1990
220700,9,2.289759785371205e-4,220000,Jilin,Northeastern,1990
220721,9,1.675112305762937e-4,220000,Jilin,Northeastern,1990
220722,10,1.643099508343317e-4,220000,Jilin,Northeastern,1990
220723,6,7.15489118343738e-5,220000,Jilin,Northeastern,1990
220800,3,6.87819587995969e-5,220000,Jilin,Northeastern,1990
220821,11,6.8856263164981e-5,220000,Jilin,Northeastern,1990
220822,17,8.13305507917146e-5,220000,Jilin,Northeastern,1990
220881,9,1.269038948939205e-4,220000,Jilin,Northeastern,1990
220882,10,9.36084625956473e-5,220000,Jilin,Northeastern,1990
222401,1,5.852176434615195e-5,220000,Jilin,Northeastern,1990
222402,1,2.510072228734857e-5,220000,Jilin,Northeastern,1990
222403,19,1.072318141584982e-4,220000,Jilin,Northeastern,1990
222404,8,4.059495162147592e-5,220000,Jilin,Northeastern,1990
222405,5,5.960625425044748e-5,220000,Jilin,Northeastern,1990
222406,9,5.199094137436259e-5,220000,Jilin,Northeastern,1990
222424,17,6.144263356636711e-5,220000,Jilin,Northeastern,1990
222426,14,5.404404175598565e-5,220000,Jilin,Northeastern,1990
230100,2,5.278378664452577e-4,230000,Heilongjiang,Northeastern,1990
230121,6,1.6418522564958e-4,230000,Heilongjiang,Northeastern,1990
230123,10,9.49813242036951e-5,230000,Heilongjiang,Northeastern,1990
230124,6,5.771060835737627e-5,230000,Heilongjiang,Northeastern,1990
230125,5,1.46668856086073e-4,230000,Heilongjiang,Northeastern,1990
230126,6,1.7727694716962369e-4,230000,Heilongjiang,Northeastern,1990
230127,6,6.85891212799098e-5,230000,Heilongjiang,Northeastern,1990
230128,11,5.3872434054979664e-5,230000,Heilongjiang,Northeastern,1990
230129,5,6.89615276826083e-5,230000,Heilongjiang,Northeastern,1990
230181,6,1.46316794926277e-4,230000,Heilongjiang,Northeastern,1990
230182,7,1.940688491706364e-4,230000,Heilongjiang,Northeastern,1990
230183,19,1.491792821451191e-4,230000,Heilongjiang,Northeastern,1990
230184,12,2.342542422067219e-4,230000,Heilongjiang,Northeastern,1990
230200,8,2.815993915930256e-4,230000,Heilongjiang,Northeastern,1990
230221,12,1.456737083353939e-4,230000,Heilongjiang,Northeastern,1990
230223,7,1.196167596316151e-4,230000,Heilongjiang,Northeastern,1990
230224,7,7.67475636839208e-5,230000,Heilongjiang,Northeastern,1990
230225,10,1.027823979932401e-4,230000,Heilongjiang,Northeastern,1990
230227,8,6.91614418085225e-5,230000,Heilongjiang,Northeastern,1990
230229,8,1.135176096396758e-4,230000,Heilongjiang,Northeastern,1990
230230,5,6.701369181861272e-5,230000,Heilongjiang,Northeastern,1990
230231,6,1.456905152751832e-4,230000,Heilongjiang,Northeastern,1990
230281,11,1.777687713024037e-4,230000,Heilongjiang,Northeastern,1990
230300,4,1.683657307782101e-4,230000,Heilongjiang,Northeastern,1990
230321,7,7.613632182105931e-5,230000,Heilongjiang,Northeastern,1990
230381,19,5.433683633862985e-5,230000,Heilongjiang,Northeastern,1990
230382,13,9.746786671672501e-5,230000,Heilongjiang,Northeastern,1990
230400,7,1.391773838189615e-4,230000,Heilongjiang,Northeastern,1990
230421,14,4.481172435701971e-5,230000,Heilongjiang,Northeastern,1990
230422,5,4.322391083482523e-5,230000,Heilongjiang,Northeastern,1990
230500,4,1.040066508705198e-4,230000,Heilongjiang,Northeastern,1990
230521,3,7.1744403081396e-5,230000,Heilongjiang,Northeastern,1990
230522,3,2.096002306874558e-5,230000,Heilongjiang,Northeastern,1990
230523,19,9.96191550097485e-5,230000,Heilongjiang,Northeastern,1990
230524,12,2.90317770464752e-5,230000,Heilongjiang,Northeastern,1990
230600,11,2.131093428002945e-4,230000,Heilongjiang,Northeastern,1990
230621,4,1.09282260812786e-4,230000,Heilongjiang,Northeastern,1990
230622,8,1.102853697454704e-4,230000,Heilongjiang,Northeastern,1990
230623,6,6.0755318186564726e-5,230000,Heilongjiang,Northeastern,1990
230624,11,5.701533179556855e-5,230000,Heilongjiang,Northeastern,1990
230700,40,1.701322286076378e-4,230000,Heilongjiang,Northeastern,1990
230722,14,1.774459011432944e-5,230000,Heilongjiang,Northeastern,1990
230781,14,8.91846991279623e-5,230000,Heilongjiang,Northeastern,1990
230800,4,1.330711572207951e-4,230000,Heilongjiang,Northeastern,1990
230822,8,1.1077630930247221e-4,230000,Heilongjiang,Northeastern,1990
230826,3,5.897997459935343e-5,230000,Heilongjiang,Northeastern,1990
230828,5,8.27122581575461e-5,230000,Heilongjiang,Northeastern,1990
230833,12,1.599224549735603e-5,230000,Heilongjiang,Northeastern,1990
230881,12,3.447811011396904e-5,230000,Heilongjiang,Northeastern,1990
230882,16,1.101694903185025e-4,230000,Heilongjiang,Northeastern,1990
230900,4,1.175972731295705e-4,230000,Heilongjiang,Northeastern,1990
230921,8,8.30519352564445e-5,230000,Heilongjiang,Northeastern,1990
231000,3,1.411261042587356e-4,230000,Heilongjiang,Northeastern,1990
231024,13,4.82421092255825e-5,230000,Heilongjiang,Northeastern,1990
231025,14,1.126162269215054e-4,230000,Heilongjiang,Northeastern,1990
231081,1,6.108880325501451e-6,230000,Heilongjiang,Northeastern,1990
231083,14,1.058607217020071e-4,230000,Heilongjiang,Northeastern,1990
231084,12,1.0359266940623729e-4,230000,Heilongjiang,Northeastern,1990
231085,13,8.47989724187476e-5,230000,Heilongjiang,Northeastern,1990
231100,30,3.018614843726283e-5,230000,Heilongjiang,Northeastern,1990
231121,30,1.08992119957477e-4,230000,Heilongjiang,Northeastern,1990
231123,33,2.046908351174394e-5,230000,Heilongjiang,Northeastern,1990
231124,9,1.92864056960481e-5,230000,Heilongjiang,Northeastern,1990
231181,13,1.020083941871564e-4,230000,Heilongjiang,Northeastern,1990
231182,16,7.56887264771984e-5,230000,Heilongjiang,Northeastern,1990
231200,6,1.884226019772284e-4,230000,Heilongjiang,Northeastern,1990
231221,4,1.18939174585375e-4,230000,Heilongjiang,Northeastern,1990
231222,4,1.244925413220529e-4,230000,Heilongjiang,Northeastern,1990
231223,7,1.054962764813141e-4,230000,Heilongjiang,Northeastern,1990
231224,8,8.53244104311062e-5,230000,Heilongjiang,Northeastern,1990
231225,4,8.58728474137025e-5,230000,Heilongjiang,Northeastern,1990
231226,7,7.12455023423889e-5,230000,Heilongjiang,Northeastern,1990
231281,5,1.109417249730295e-4,230000,Heilongjiang,Northeastern,1990
231282,9,2.173951124465519e-4,230000,Heilongjiang,Northeastern,1990
231283,9,1.958831140920966e-4,230000,Heilongjiang,Northeastern,1990
232701,5,2.702025172643606e-5,230000,Heilongjiang,Northeastern,1990
232702,5,7.661310816560688e-6,230000,Heilongjiang,Northeastern,1990
232703,6,1.195415706904527e-5,230000,Heilongjiang,Northeastern,1990
232704,23,1.374896132338099e-5,230000,Heilongjiang,Northeastern,1990
232721,37,1.059898697656507e-5,230000,Heilongjiang,Northeastern,1990
232722,29,2.152615156690963e-5,230000,Heilongjiang,Northeastern,1990
232723,36,1.943236069948103e-5,230000,Heilongjiang,Northeastern,1990
310100,1,0.00123987802382905,310000,Shanghai,Eastern,1990
310112,1,7.562769074849e-5,310000,Shanghai,Eastern,1990
310114,1,9.065044119274031e-5,310000,Shanghai,Eastern,1990
310115,1,1.1715233151304479e-4,310000,Shanghai,Eastern,1990
310116,1,9.87947303842969e-5,310000,Shanghai,Eastern,1990
310117,1,8.85743418408791e-5,310000,Shanghai,Eastern,1990
310118,1,7.843533426907229e-5,310000,Shanghai,Eastern,1990
310225,1,1.364458138153199e-4,310000,Shanghai,Eastern,1990
310226,1,9.64594503293702e-5,310000,Shanghai,Eastern,1990
310230,1,1.291232955218792e-4,310000,Shanghai,Eastern,1990
320100,2,4.23400427170666e-4,320000,Jiangsu,Eastern,1990
320121,2,1.573713384287086e-4,320000,Jiangsu,Eastern,1990
320122,1,6.650682989760016e-5,320000,Jiangsu,Eastern,1990
320123,3,1.525530541638654e-4,320000,Jiangsu,Eastern,1990
320124,2,7.826991859851504e-5,320000,Jiangsu,Eastern,1990
320125,1,7.156129589527112e-5,320000,Jiangsu,Eastern,1990
320200,1,1.6195432553650228e-4,320000,Jiangsu,Eastern,1990
320281,2,2.227759869064456e-4,320000,Jiangsu,Eastern,1990
320282,4,1.839103809317054e-4,320000,Jiangsu,Eastern,1990
320283,1,2.055391432889071e-4,320000,Jiangsu,Eastern,1990
320300,1,1.74941667114697e-4,320000,Jiangsu,Eastern,1990
320321,2,2.456042340191326e-4,320000,Jiangsu,Eastern,1990
320322,3,2.96094050297582e-4,320000,Jiangsu,Eastern,1990
320323,1,4.932040709942928e-4,320000,Jiangsu,Eastern,1990
320324,3,3.07182207679592e-4,320000,Jiangsu,Eastern,1990
320381,2,2.352467362300656e-4,320000,Jiangsu,Eastern,1990
320382,4,4.001856204428265e-4,320000,Jiangsu,Eastern,1990
320400,1,1.101880664098487e-4,320000,Jiangsu,Eastern,1990
320481,3,1.375851474178751e-4,320000,Jiangsu,Eastern,1990
320482,1,9.58729765883035e-5,320000,Jiangsu,Eastern,1990
320483,1,2.337969165292985e-4,320000,Jiangsu,Eastern,1990
320500,1,1.32166236199511e-4,320000,Jiangsu,Eastern,1990
320581,2,1.677580272184621e-4,320000,Jiangsu,Eastern,1990
320582,2,1.474419753163782e-4,320000,Jiangsu,Eastern,1990
320583,1,9.43320455823632e-5,320000,Jiangsu,Eastern,1990
320584,2,1.264527612469461e-4,320000,Jiangsu,Eastern,1990
320585,2,6.416358866066806e-5,320000,Jiangsu,Eastern,1990
320586,5,1.9714186542473309e-4,320000,Jiangsu,Eastern,1990
320600,1,7.01362443162987e-5,320000,Jiangsu,Eastern,1990
320621,1,1.616296862258364e-4,320000,Jiangsu,Eastern,1990
320623,3,1.656359299261255e-4,320000,Jiangsu,Eastern,1990
320681,2,1.890002299605115e-4,320000,Jiangsu,Eastern,1990
320682,2,2.557972007134206e-4,320000,Jiangsu,Eastern,1990
320683,2,2.485675628767101e-4,320000,Jiangsu,Eastern,1990
320684,2,1.67263549358347e-4,320000,Jiangsu,Eastern,1990
320700,1,1.229542640434479e-4,320000,Jiangsu,Eastern,1990
320721,2,2.560360361735836e-4,320000,Jiangsu,Eastern,1990
320722,4,2.8207352421023813e-4,320000,Jiangsu,Eastern,1990
320723,4,2.742618355113525e-4,320000,Jiangsu,Eastern,1990
320724,1,1.908286480944256e-4,320000,Jiangsu,Eastern,1990
320800,1,8.92846561909194e-5,320000,Jiangsu,Eastern,1990
320821,1,1.896070489444809e-4,320000,Jiangsu,Eastern,1990
320826,3,2.57598196998205e-4,320000,Jiangsu,Eastern,1990
320829,2,7.3361407604277e-5,320000,Jiangsu,Eastern,1990
320830,4,1.6437098656304e-4,320000,Jiangsu,Eastern,1990
320831,2,6.312686584840525e-5,320000,Jiangsu,Eastern,1990
320882,3,2.624792861433132e-4,320000,Jiangsu,Eastern,1990
320900,3,3.003214379424665e-4,320000,Jiangsu,Eastern,1990
320921,1,1.581329581738949e-4,320000,Jiangsu,Eastern,1990
320922,4,3.011830147506099e-4,320000,Jiangsu,Eastern,1990
320923,1,2.83150052932528e-4,320000,Jiangsu,Eastern,1990
320924,4,2.281674762756799e-4,320000,Jiangsu,Eastern,1990
320925,2,1.809090153156574e-4,320000,Jiangsu,Eastern,1990
320981,3,2.031021370194665e-4,320000,Jiangsu,Eastern,1990
320982,4,1.330658497661248e-4,320000,Jiangsu,Eastern,1990
321000,1,7.18673591145911e-5,320000,Jiangsu,Eastern,1990
321023,2,1.688947070936821e-4,320000,Jiangsu,Eastern,1990
321027,1,1.069867866678865e-4,320000,Jiangsu,Eastern,1990
321081,2,1.08057123359728e-4,320000,Jiangsu,Eastern,1990
321084,4,1.417285003638132e-4,320000,Jiangsu,Eastern,1990
321088,1,1.938326674378085e-4,320000,Jiangsu,Eastern,1990
321100,1,7.52641301035753e-5,320000,Jiangsu,Eastern,1990
321121,1,8.75349653012811e-5,320000,Jiangsu,Eastern,1990
321181,2,1.476392357149573e-4,320000,Jiangsu,Eastern,1990
321182,1,4.844556165461021e-5,320000,Jiangsu,Eastern,1990
321183,2,1.1423765432327831e-4,320000,Jiangsu,Eastern,1990
321200,1,4.137426288222986e-5,320000,Jiangsu,Eastern,1990
321281,4,2.928299656753549e-4,320000,Jiangsu,Eastern,1990
321282,1,1.220121908394718e-4,320000,Jiangsu,Eastern,1990
321283,3,2.617610106112674e-4,320000,Jiangsu,Eastern,1990
321284,2,1.887516641667862e-4,320000,Jiangsu,Eastern,1990
321300,3,2.991529133392248e-4,320000,Jiangsu,Eastern,1990
321322,4,4.19960311968541e-4,320000,Jiangsu,Eastern,1990
321323,3,2.918472019855732e-4,320000,Jiangsu,Eastern,1990
321324,5,2.482747682940658e-4,320000,Jiangsu,Eastern,1990
330100,1,2.126201723948497e-4,330000,Zhejiang,Eastern,1990
330122,4,7.83610299036884e-5,330000,Zhejiang,Eastern,1990
330127,8,9.126079847982331e-5,330000,Zhejiang,Eastern,1990
330181,2,2.004926384732417e-4,330000,Zhejiang,Eastern,1990
330182,3,9.87354638071454e-5,330000,Zhejiang,Eastern,1990
330183,2,1.234735100253577e-4,330000,Zhejiang,Eastern,1990
330184,3,1.380504342773037e-4,330000,Zhejiang,Eastern,1990
330185,4,9.87938458085186e-5,330000,Zhejiang,Eastern,1990
330200,1,1.867994054238986e-4,330000,Zhejiang,Eastern,1990
330225,1,1.124870788578616e-4,330000,Zhejiang,Eastern,1990
330226,3,1.264377234587136e-4,330000,Zhejiang,Eastern,1990
330227,3,1.2052344980445601e-4,330000,Zhejiang,Eastern,1990
330281,1,1.389482786923606e-4,330000,Zhejiang,Eastern,1990
330282,1,1.7167846706824831e-4,330000,Zhejiang,Eastern,1990
330283,1,8.7316475084021e-5,330000,Zhejiang,Eastern,1990
330300,1,1.247658752375729e-4,330000,Zhejiang,Eastern,1990
330304,1,1.320087817109592e-4,330000,Zhejiang,Eastern,1990
330322,1,3.142986198166698e-5,330000,Zhejiang,Eastern,1990
330324,5,2.029924496229473e-4,330000,Zhejiang,Eastern,1990
330326,1,1.857175692469382e-4,330000,Zhejiang,Eastern,1990
330327,3,2.973563399333321e-4,330000,Zhejiang,Eastern,1990
330328,1,8.693256919620345e-5,330000,Zhejiang,Eastern,1990
330329,3,8.1396893975093e-5,330000,Zhejiang,Eastern,1990
330381,2,2.737912411972537e-4,330000,Zhejiang,Eastern,1990
330382,1,2.689986096299836e-4,330000,Zhejiang,Eastern,1990
330400,1,1.185473075155521e-4,330000,Zhejiang,Eastern,1990
330421,1,5.723382201282867e-5,330000,Zhejiang,Eastern,1990
330424,1,5.867744968314706e-5,330000,Zhejiang,Eastern,1990
330481,1,1.070327846083624e-4,330000,Zhejiang,Eastern,1990
330482,1,7.173113444472042e-5,330000,Zhejiang,Eastern,1990
330483,2,9.98615287730249e-5,330000,Zhejiang,Eastern,1990
330500,2,1.707540853798397e-4,330000,Zhejiang,Eastern,1990
330521,1,6.808756681356757e-5,330000,Zhejiang,Eastern,1990
330522,2,1.1245434955406151e-4,330000,Zhejiang,Eastern,1990
330523,3,8.31129709851529e-5,330000,Zhejiang,Eastern,1990
330600,1,4.861716935561618e-5,330000,Zhejiang,Eastern,1990
330621,2,1.581736486597005e-4,330000,Zhejiang,Eastern,1990
330624,1,8.93386153134006e-5,330000,Zhejiang,Eastern,1990
330681,4,1.812593073238964e-4,330000,Zhejiang,Eastern,1990
330682,2,1.316381444598173e-4,330000,Zhejiang,Eastern,1990
330683,3,1.36780183459548e-4,330000,Zhejiang,Eastern,1990
330700,1,5.6358091992231234e-5,330000,Zhejiang,Eastern,1990
330721,3,1.1472328642560961e-4,330000,Zhejiang,Eastern,1990
330723,2,6.529230735388255e-5,330000,Zhejiang,Eastern,1990
330726,2,7.957024499273569e-5,330000,Zhejiang,Eastern,1990
330727,2,4.104077781378011e-5,330000,Zhejiang,Eastern,1990
330781,1,1.293771687702748e-4,330000,Zhejiang,Eastern,1990
330782,1,1.3105609359764239e-4,330000,Zhejiang,Eastern,1990
330783,2,1.548502974603218e-4,330000,Zhejiang,Eastern,1990
330784,2,1.197459076952588e-4,330000,Zhejiang,Eastern,1990
330800,1,4.261266897196372e-5,330000,Zhejiang,Eastern,1990
330821,3,1.031132293343547e-4,330000,Zhejiang,Eastern,1990
330822,1,7.123754116038355e-5,330000,Zhejiang,Eastern,1990
330824,3,7.132334501088645e-5,330000,Zhejiang,Eastern,1990
330825,2,7.52968594073754e-5,330000,Zhejiang,Eastern,1990
330881,3,1.088426266509305e-4,330000,Zhejiang,Eastern,1990
330900,2,1.273930652993654e-4,330000,Zhejiang,Eastern,1990
330921,1,4.186166413611798e-5,330000,Zhejiang,Eastern,1990
330922,1,1.5243009813067049e-5,330000,Zhejiang,Eastern,1990
331002,1,8.36490239068519e-5,330000,Zhejiang,Eastern,1990
331021,1,8.86309546906955e-5,330000,Zhejiang,Eastern,1990
331022,1,9.06628252536375e-5,330000,Zhejiang,Eastern,1990
331023,2,1.205437950473588e-4,330000,Zhejiang,Eastern,1990
331024,2,7.73809199412418e-5,330000,Zhejiang,Eastern,1990
331033,2,1.791425174862299e-4,330000,Zhejiang,Eastern,1990
331081,1,2.18093042735695e-4,330000,Zhejiang,Eastern,1990
331082,5,2.157268025285247e-4,330000,Zhejiang,Eastern,1990
331100,3,6.77744269880207e-5,330000,Zhejiang,Eastern,1990
331121,4,1.20068777854368e-4,330000,Zhejiang,Eastern,1990
331122,3,9.419316718515751e-5,330000,Zhejiang,Eastern,1990
331123,4,4.526551173132934e-5,330000,Zhejiang,Eastern,1990
331124,1,4.839602541102085e-5,330000,Zhejiang,Eastern,1990
331125,2,2.368717019349521e-5,330000,Zhejiang,Eastern,1990
331126,4,4.9284139492515714e-5,330000,Zhejiang,Eastern,1990
331127,2,4.433847631558569e-5,330000,Zhejiang,Eastern,1990
331181,5,5.761242044597586e-5,330000,Zhejiang,Eastern,1990
340100,1,1.900121846509797e-4,340000,Anhui,Central,1990
340121,3,2.38300291817038e-4,340000,Anhui,Central,1990
340122,3,2.488002063064242e-4,340000,Anhui,Central,1990
340123,3,2.349663257083186e-4,340000,Anhui,Central,1990
340200,1,9.31192921902025e-5,340000,Anhui,Central,1990
340221,2,1.158926956046298e-4,340000,Anhui,Central,1990
340222,1,9.05416383719993e-5,340000,Anhui,Central,1990
340223,2,1.138670170721365e-4,340000,Anhui,Central,1990
340300,1,1.454216042385552e-4,340000,Anhui,Central,1990
340321,3,3.235123611242896e-4,340000,Anhui,Central,1990
340322,2,1.523557937652864e-4,340000,Anhui,Central,1990
340323,3,1.618658679586642e-4,340000,Anhui,Central,1990
340400,2,2.930130728614799e-4,340000,Anhui,Central,1990
340421,1,1.682533896543558e-4,340000,Anhui,Central,1990
340500,1,7.57382627207877e-5,340000,Anhui,Central,1990
340521,2,1.398248932887367e-4,340000,Anhui,Central,1990
340600,1,1.354878182473329e-4,340000,Anhui,Central,1990
340621,4,2.833278526639827e-4,340000,Anhui,Central,1990
340700,1,4.712754374482202e-5,340000,Anhui,Central,1990
340721,2,7.66821050763206e-5,340000,Anhui,Central,1990
340800,1,9.34421623493115e-5,340000,Anhui,Central,1990
340822,3,1.79831602017589e-4,340000,Anhui,Central,1990
340823,4,2.31206878650198e-4,340000,Anhui,Central,1990
340824,2,1.240113320986136e-4,340000,Anhui,Central,1990
340825,2,1.302298998206343e-4,340000,Anhui,Central,1990
340826,3,1.914080452292654e-4,340000,Anhui,Central,1990
340827,2,1.402742577841542e-4,340000,Anhui,Central,1990
340828,4,9.91140622402926e-5,340000,Anhui,Central,1990
340881,4,1.777687713024038e-4,340000,Anhui,Central,1990
341000,4,7.57152637505497e-5,340000,Anhui,Central,1990
341021,3,1.064675406859767e-4,340000,Anhui,Central,1990
341022,3,5.6801264457200225e-5,340000,Anhui,Central,1990
341023,1,1.990914704402855e-5,340000,Anhui,Central,1990
341024,4,4.054364622632981e-5,340000,Anhui,Central,1990
341100,2,9.03762227014419e-5,340000,Anhui,Central,1990
341122,2,1.037518930463461e-4,340000,Anhui,Central,1990
341124,2,8.55712070732745e-5,340000,Anhui,Central,1990
341125,6,1.984236157276076e-4,340000,Anhui,Central,1990
341126,4,1.674156963922286e-4,340000,Anhui,Central,1990
341181,2,1.119651791486167e-4,340000,Anhui,Central,1990
341182,4,1.402282598436785e-4,340000,Anhui,Central,1990
341200,2,5.1224898750284315e-5,340000,Anhui,Central,1990
341221,4,4.607180255332392e-4,340000,Anhui,Central,1990
341222,3,3.7305037386520083e-4,340000,Anhui,Central,1990
341225,4,3.636526407956776e-4,340000,Anhui,Central,1990
341226,4,3.6337930688015783e-4,340000,Anhui,Central,1990
341282,1,1.888489675024082e-4,340000,Anhui,Central,1990
341300,3,6.258904377514919e-5,340000,Anhui,Central,1990
341321,2,2.242682662445749e-4,340000,Anhui,Central,1990
341322,3,3.106037467903711e-4,340000,Anhui,Central,1990
341323,3,2.68280334097938e-4,340000,Anhui,Central,1990
341324,3,1.893460990898585e-4,340000,Anhui,Central,1990
341400,2,1.688460554258713e-4,340000,Anhui,Central,1990
341421,4,2.705289257265833e-4,340000,Anhui,Central,1990
341422,2,2.861965319132734e-4,340000,Anhui,Central,1990
341423,2,9.31882891009163e-5,340000,Anhui,Central,1990
341424,2,1.219529242623203e-4,340000,Anhui,Central,1990
341500,7,3.762277700611465e-5,340000,Anhui,Central,1990
