"GBCounty","popgrp1","popgrp2","popgrp3","popgrp4","popgrp5","popgrp6","popgrp7","popgrp8","popgrp9","popgrp10","popgrp11","popgrp12","popgrp13","popgrp14","popgrp15","popgrp16","popgrp17","popgrp18","popgrp19","popgrp20","popgrp21","popgrp22","popgrp23","popgrp24","popgrp25","popgrp26","popgrp27","popgrp28","popgrp29","popgrp30","popgrp31","popgrp32","popgrp33","popgrp34","popgrp35","popgrp36","popgrp37","popgrp38"
210202,7.22390007464952e-07,6.95688278917296e-07,4.3675367883895e-06,4.0882511411478e-06,6.77790904106976e-06,6.12985087253476e-06,5.2869422524358e-06,4.66775081746584e-06,3.89195735290558e-06,3.40988290236953e-06,6.15005758603029e-06,6.29366958551633e-06,7.82071979110658e-06,8.631875004284e-06,1.13135945524756e-05,1.27179611404144e-05,1.16231902699606e-05,1.34908679316182e-05,9.80458605536347e-06,1.10992590557552e-05,1.12248293467631e-05,1.21803182277657e-05,1.08582218304872e-05,1.09953388149211e-05,1.17278321791338e-05,1.1729275515812e-05,1.12789544721975e-05,1.17408222092381e-05,9.39467843874e-06,1.01379968280396e-05,4.84022955051691e-06,5.45653431213037e-06,3.34565442018733e-06,4.20588308042531e-06,2.42480561946277e-06,3.68916854961122e-06,2.4060422426455e-06,3.79381045878447e-06
210283,1.21384614640964e-06,1.17487605609684e-06,6.58017191614928e-06,6.21645107322986e-06,9.06992768613338e-06,8.49114967815447e-06,8.79425038058731e-06,8.37135273385958e-06,9.04106095256835e-06,9.64509735241666e-06,9.6292206489559e-06,1.07478065746009e-05,1.07218265143924e-05,1.01264501346136e-05,1.60672239022974e-05,1.62967144341394e-05,1.33775660023754e-05,1.39779940605281e-05,1.66452802419372e-05,1.66279602017982e-05,2.53846838287509e-05,2.50274580008836e-05,2.86105413046434e-05,2.95407717937766e-05,2.77149508957882e-05,2.91835459659093e-05,2.53890138387857e-05,2.63755344583707e-05,2.27347176874809e-05,2.30111166613661e-05,1.48266760273401e-05,1.48591511026008e-05,9.11539279149831e-06,8.88085058128241e-06,6.32037131406398e-06,6.26408118361217e-06,4.46640535084974e-06,5.31436564932258e-06
210681,1.10920423723639e-06,1.05868745349759e-06,5.57416625140788e-06,5.31797399101821e-06,7.09688644696337e-06,6.72450558397445e-06,6.86090090006923e-06,6.46398331355002e-06,7.26070515994493e-06,6.47336500195866e-06,6.44233326337625e-06,6.00644558654425e-06,1.02859388375604e-05,9.83128778391113e-06,1.52892654327197e-05,1.4745849173358e-05,1.23903237144513e-05,1.18396907716983e-05,1.59279419128461e-05,1.51167866996687e-05,2.04362040273651e-05,1.92050378408165e-05,2.25990440397252e-05,2.21862497497453e-05,2.049826750453e-05,2.06447661773725e-05,1.70154960999087e-05,1.77263394139477e-05,1.619712420334e-05,1.73813819478455e-05,1.00694383358226e-05,1.08567784938089e-05,5.74953165781546e-06,5.71922158757217e-06,3.49431809804725e-06,3.3673044703611e-06,2.43274397119316e-06,2.92059176844222e-06
210682,7.65690107812501e-07,7.17338329091071e-07,4.01969264893085e-06,3.65092012763755e-06,5.70695322580703e-06,5.4406576086696e-06,6.73100059902658e-06,6.44882827842838e-06,6.91069601546891e-06,6.58161525282753e-06,5.19889871506245e-06,4.96796484654219e-06,7.14090821565005e-06,7.02399794471166e-06,1.0192121953474e-05,1.007160334084e-05,9.71076917127711e-06,9.65953071919918e-06,1.34995279516877e-05,1.29445649988999e-05,1.53902990001974e-05,1.51290550614338e-05,1.79038698253726e-05,1.76368525398961e-05,1.7917581523816e-05,1.77003593537391e-05,1.51774068401552e-05,1.53715356233801e-05,1.44615118477424e-05,1.49298745998351e-05,9.06992768613338e-06,9.55200213666943e-06,5.18807368997556e-06,5.57705292476438e-06,2.69976125666971e-06,3.00214029076344e-06,2.02644469626532e-06,2.61676939767024e-06
210624,5.85994691370171e-07,5.35477907631363e-07,2.9927586023548e-06,2.82027986930373e-06,4.38485682852852e-06,4.09763282955644e-06,4.73414430466542e-06,4.479395380954e-06,4.77094938996084e-06,4.44259029565858e-06,3.97278420688767e-06,3.60689835895088e-06,5.17941366990605e-06,4.84744623390817e-06,7.17843496928459e-06,6.98069784436411e-06,6.71007221719193e-06,6.52388178569747e-06,8.98404915377741e-06,8.8498188427e-06,1.17141204806904e-05,1.1373493024623e-05,1.3185602224168e-05,1.2899099893535e-05,1.28406447580658e-05,1.27627045774402e-05,1.08264684235656e-05,1.08502834787568e-05,9.8781962259543e-06,1.01545951998395e-05,6.48130335368904e-06,6.7540939858786e-06,3.88546233785345e-06,4.21887311052958e-06,2.03943472636958e-06,2.12242658536905e-06,1.27663129191359e-06,1.55519527081615e-06
210602,3.36297446032635e-07,2.77120642224317e-07,1.91819444539645e-06,1.84891428484037e-06,2.32665872534166e-06,2.2104701227424e-06,1.89510105854442e-06,1.82076921961446e-06,1.94850451563973e-06,2.60522270424423e-06,3.00069695408518e-06,3.78515043871496e-06,3.14863896360598e-06,3.18255737554489e-06,5.40962587008719e-06,5.59581630158165e-06,5.07549342907193e-06,5.06250339896767e-06,4.74136098805668e-06,4.87631296747321e-06,5.50849443254743e-06,5.9602588128402e-06,6.19407935471696e-06,6.88760262861688e-06,7.37617209420507e-06,7.81061643435881e-06,7.08606142187648e-06,7.66989110822928e-06,6.15510926440417e-06,6.64873040836623e-06,3.46617303282134e-06,3.70576692141112e-06,2.09139484678664e-06,2.56336594057493e-06,1.30549802547862e-06,1.81571754124058e-06,1.05580078014108e-06,1.64540381320688e-06
210604,3.45679134441271e-07,3.37740782710887e-07,1.83520258639698e-06,1.84747094816211e-06,2.36707215233271e-06,2.1657266857166e-06,2.05747643484773e-06,1.89798773190092e-06,2.64274945787877e-06,2.81017651255597e-06,2.00262964107417e-06,2.48831243330585e-06,3.165959003745e-06,3.15441231031899e-06,5.19168203167119e-06,5.12168020277599e-06,4.3733101351025e-06,4.32784502973758e-06,4.82074450536052e-06,4.5631089082926e-06,5.79066675314563e-06,5.76324335625885e-06,6.72378391563532e-06,6.88110761356475e-06,7.04853466824194e-06,7.21668339125826e-06,6.20418271146472e-06,6.46470498188915e-06,5.53375282441683e-06,5.85489523532783e-06,3.34637608852645e-06,3.72020028819363e-06,2.05747643484773e-06,2.27975028329848e-06,1.24054787495729e-06,1.45993505005155e-06,8.94868740516024e-07,1.11569925228853e-06
210603,7.93113504699283e-07,7.3826671092572e-07,4.45269365240635e-06,4.18278969357329e-06,5.96458882287495e-06,5.58066126646001e-06,4.68867919930049e-06,4.43609528060645e-06,7.0586380249897e-06,4.89796301764698e-06,4.58475895846637e-06,4.15031461831262e-06,6.63213203656634e-06,7.0810097435026e-06,1.15676218078479e-05,1.19493843592454e-05,1.04526442238985e-05,1.10675056488337e-05,1.00340765872055e-05,1.06806914190622e-05,1.20807279969663e-05,1.27973446577183e-05,1.33256058819584e-05,1.42608880494654e-05,1.53874123268409e-05,1.61639274597402e-05,1.38250003726334e-05,1.46693523294107e-05,1.20475312533665e-05,1.28976565568568e-05,6.70574220715717e-06,7.53421746047362e-06,4.29609162281604e-06,5.47818436230414e-06,3.06636877294563e-06,4.26866822592926e-06,2.51573583019263e-06,3.33988107347432e-06
210403,2.33098873537642e-07,2.06397144989986e-07,1.4418933415734e-06,1.27446628689621e-06,1.97159790249176e-06,1.82654256632747e-06,2.14263329886458e-06,1.97304123917001e-06,1.91602944037907e-06,1.73056067722373e-06,2.12314825370818e-06,1.98025792256127e-06,3.52967984666441e-06,3.14214394855385e-06,5.31436564932258e-06,4.61867737040529e-06,4.81208448529101e-06,4.20949142212094e-06,5.22632211194923e-06,4.75435101816094e-06,6.58955360455792e-06,6.67038045854001e-06,9.21642635897592e-06,9.04322595758572e-06,1.20511395950622e-05,1.18396907716983e-05,1.05594511380891e-05,1.10905990356857e-05,7.65112773141201e-06,8.13392385028718e-06,4.06732275931315e-06,4.6554824557007e-06,2.56264427223581e-06,3.61195003732476e-06,1.87994602342278e-06,3.11977223004095e-06,1.4418933415734e-06,2.2299551678988e-06
210421,1.21240280973139e-07,1.08250250868874e-07,5.94654711439681e-07,5.54241284448634e-07,9.79303936193746e-07,8.37135273385958e-07,1.21384614640964e-06,1.15611267927957e-06,1.03270739328906e-06,9.00642087229031e-07,1.00817066975878e-06,8.42908620098965e-07,1.18497941284461e-06,1.04714076007157e-06,1.74860238570188e-06,1.56169028586829e-06,1.50540015541647e-06,1.42024329139963e-06,2.10510654523003e-06,1.89149271684879e-06,2.90832340667708e-06,2.56913928728794e-06,3.31534434994404e-06,2.87656999975554e-06,3.47122471119522e-06,3.36586113368285e-06,3.19915574734479e-06,2.93935514525949e-06,3.16668067208412e-06,2.93213846186823e-06,1.84674927982299e-06,1.96871122913525e-06,1.02765571491518e-06,1.14673099087094e-06,4.0629927492784e-07,4.15680963336476e-07,2.48253908659284e-07,3.70937526310675e-07
210423,3.54339154510781e-07,3.46400802780396e-07,2.0509814197956e-06,1.92035945041382e-06,3.13276226014521e-06,2.93358179854648e-06,3.73463365497615e-06,3.64081677088979e-06,3.31390101326579e-06,2.98049024058966e-06,2.35191711721107e-06,2.2046967760294e-06,3.6271050724464e-06,3.46256469112571e-06,5.74447997944157e-06,5.59942464327728e-06,5.23281712700136e-06,5.13467023288025e-06,6.44738494175013e-06,6.04397234017879e-06,8.12959384025243e-06,7.77597635408077e-06,9.88324790432819e-06,9.40406012714864e-06,9.59818891037348e-06,9.37302838856623e-06,8.1065004534004e-06,8.02350859440093e-06,7.27225185337095e-06,7.18925999437148e-06,3.94391747332264e-06,4.2138214321557e-06,2.07696148000413e-06,2.54676756877504e-06,1.14095764415793e-06,1.52127685887724e-06,8.27031916638196e-07,1.11569925228853e-06
210411,7.41875052621349e-07,6.60326530300131e-07,4.49455041607564e-06,4.18856304028629e-06,5.75747000954584e-06,5.44570928704348e-06,5.55684621126886e-06,5.14910359966277e-06,3.98649590533106e-06,3.60978503230738e-06,3.98938257868757e-06,3.92948410654012e-06,6.95110944245996e-06,7.02616294972904e-06,1.24776455834855e-05,1.26227009196498e-05,1.21947515945482e-05,1.19573227109758e-05,1.19385593341585e-05,1.20749546502533e-05,1.40703676079362e-05,1.42984148031e-05,1.60376355003932e-05,1.63371278611304e-05,1.97123706832219e-05,2.04318740173304e-05,1.67239420909019e-05,1.79154165187986e-05,1.30174535011516e-05,1.45733704403069e-05,7.20874503952787e-06,8.36774439216395e-06,4.06082774426102e-06,5.64849809033784e-06,2.8614149646339e-06,4.72331927957853e-06,2.26170857482034e-06,3.38534617883925e-06
210404,5.93933043100555e-07,5.19601204170595e-07,3.39761454060439e-06,3.19410406897091e-06,4.56527391330997e-06,4.25351319080762e-06,4.12649956312147e-06,3.86381228767967e-06,7.78607971082854e-06,6.98935786443362e-06,1.02917121842734e-05,8.26093747797333e-06,6.08149909381333e-06,5.68891151732889e-06,1.02650104557257e-05,1.00845933709443e-05,9.78798768356358e-06,9.01435922402069e-06,9.22580804738456e-06,8.6989901598227e-06,1.07802816498616e-05,1.0404292445177e-05,1.30282785262385e-05,1.31177654002901e-05,1.61343390578361e-05,1.63732112780867e-05,1.3467052876427e-05,1.44889352446292e-05,1.0140161833057e-05,1.11887459298068e-05,5.36560410140052e-06,6.38026978621143e-06,3.12771058177133e-06,4.43393027558907e-06,2.39305221254124e-06,4.02546599564386e-06,1.75654073743226e-06,2.67089452310468e-06
210422,3.65164179597668e-07,3.64442511258542e-07,2.00407297775242e-06,1.91602944037907e-06,2.97543856221578e-06,2.76110306549541e-06,3.33049938506569e-06,3.09379216983242e-06,2.9314167935291e-06,2.65934782967867e-06,2.05242475647385e-06,1.9867529376134e-06,3.40843956569128e-06,3.17389735547538e-06,5.89170032062324e-06,5.66798313549424e-06,5.28838558911405e-06,4.92033473615988e-06,5.50344275417355e-06,5.19529037336682e-06,7.22101340129301e-06,6.84141585491283e-06,8.65496839113603e-06,8.28836087486011e-06,8.29990756828612e-06,8.20609068419977e-06,6.95183111079908e-06,7.05142134159845e-06,6.62780202653158e-06,6.79667241788703e-06,3.93381411657488e-06,4.40434187368492e-06,2.15706666564709e-06,2.4226406144454e-06,8.71053685324872e-07,1.06301746353234e-06,5.88159696387548e-07,9.19405464046302e-07
210402,2.63408943780926e-07,2.16500501737748e-07,1.56313362254654e-06,1.42890331146914e-06,2.48542575994934e-06,2.39377388088036e-06,2.5092408151405e-06,2.28263695665499e-06,1.8777810184054e-06,1.59993870784196e-06,2.17943838415999e-06,1.93407114885721e-06,3.18327904388402e-06,2.96533520546802e-06,5.19962038340158e-06,5.17724866488868e-06,5.48179270399977e-06,5.62035302511193e-06,5.29199393080968e-06,5.49333939742579e-06,6.10026247063061e-06,6.30377294226409e-06,7.31771695873587e-06,7.72762457535934e-06,1.00672733308053e-05,1.04194474802987e-05,9.13920784668946e-06,9.79809104031134e-06,6.92585105059055e-06,7.63597269629036e-06,3.36874780703936e-06,3.80391381553223e-06,2.0286097012827e-06,2.9032717283032e-06,1.61076373292884e-06,2.73512300528688e-06,1.50756516043385e-06,2.38006218243697e-06
210921,8.61671996916236e-07,8.14763554873057e-07,4.56238723995347e-06,4.17124300014727e-06,7.50174238521296e-06,6.60182196632306e-06,9.55705381504331e-06,8.39516778905073e-06,8.09639709665264e-06,6.96409947256422e-06,7.2765818634057e-06,6.67471046857476e-06,9.97778645675367e-06,9.04611263094223e-06,1.16722637170211e-05,1.07665699514182e-05,1.18274224099332e-05,1.08185300718353e-05,1.62916627557655e-05,1.48064693138446e-05,1.95766970354663e-05,1.86594565764374e-05,2.24583187135957e-05,2.2270684945423e-05,1.91985428257643e-05,2.02103218372188e-05,1.70970446222299e-05,1.79493349307375e-05,1.50301864989736e-05,1.69671443211873e-05,8.76538364702228e-06,1.04620259123071e-05,4.31846334132894e-06,5.11013350934997e-06,2.46810571981032e-06,3.18616571724052e-06,1.35457147253918e-06,2.08273482671713e-06
210902,3.41349124406516e-07,3.42792461084767e-07,2.10727155024741e-06,1.89365772186617e-06,2.91481842172921e-06,2.6911012366002e-06,2.96317020045064e-06,2.75460805044328e-06,3.11327721498881e-06,4.5212521446233e-06,2.2046967760294e-06,2.79574314577345e-06,3.75772704182818e-06,3.71731361483713e-06,5.65932311542473e-06,5.79571843151951e-06,5.59653796992078e-06,5.8123168033194e-06,5.47746269396502e-06,5.6109713367033e-06,6.70141219712242e-06,7.20297169281487e-06,8.46949962798069e-06,9.23230306243669e-06,9.82479276885899e-06,1.03436723046905e-05,7.67782945995966e-06,8.44351956777216e-06,5.75819167788497e-06,6.59244027791442e-06,2.81739319594722e-06,3.6718485094722e-06,2.01128966114368e-06,2.99348027069393e-06,1.61004206458972e-06,2.68099787985244e-06,1.11136924225377e-06,1.67715722012842e-06
210905,6.71151555387018e-08,6.49501505213243e-08,4.08464279945217e-07,3.83205888075814e-07,6.14861424935204e-07,6.04036399848316e-07,7.10121645699813e-07,6.91358268882541e-07,5.10941184101085e-07,5.00116159014197e-07,6.94244942239044e-07,6.22078108326462e-07,1.03775907166294e-06,1.03126405661081e-06,1.32714807565239e-06,1.31776638724376e-06,9.42498850898329e-07,9.8724228792413e-07,1.45127502998204e-06,1.40220158292148e-06,1.73344735058023e-06,1.89004938017054e-06,2.03221804297833e-06,2.26243024315946e-06,2.02933136962182e-06,2.09428152014315e-06,1.40436658793886e-06,1.55519527081615e-06,1.15322600592307e-06,1.39570656786935e-06,6.48779836874118e-07,9.9590230799364e-07,5.10941184101085e-07,7.49091736012607e-07,3.11760722502357e-07,4.93621143962065e-07,1.87633768172715e-07,2.72790632189562e-07
210904,1.59488702946808e-07,1.70313728033695e-07,1.01971736318479e-06,9.31673825811441e-07,1.43684166319952e-06,1.34013810575666e-06,1.43251165316476e-06,1.28023963360922e-06,1.3805515327477e-06,1.00023231802839e-06,1.30982803551337e-06,1.23405285990516e-06,2.53377753867077e-06,2.26243024315946e-06,3.66174515272444e-06,3.39689287226526e-06,3.280704269666e-06,2.94440682363337e-06,2.84048658279925e-06,2.89749838159019e-06,4.15897463838213e-06,4.46351867749323e-06,5.70190154743315e-06,6.32325798742049e-06,6.94317109072957e-06,7.21451838624088e-06,5.42838924690446e-06,6.03747732512666e-06,3.41998625911729e-06,3.98216589529631e-06,1.6850955718588e-06,2.28335862499411e-06,1.34446811579141e-06,2.03221804297833e-06,1.13374096076667e-06,1.99180461598728e-06,7.84453484629773e-07,1.15827768429695e-06
210911,6.91358268882541e-07,6.08366409883071e-07,3.5823616354206e-06,3.37019114371761e-06,4.15247962333e-06,3.83061554407988e-06,3.42936794752592e-06,3.26771423956174e-06,5.33024235278335e-06,4.63166740050955e-06,6.44449826839363e-06,4.38774350188502e-06,6.228719434995e-06,6.37088809780279e-06,8.77548700377004e-06,9.21642635897592e-06,7.16688827585858e-06,7.28379854679696e-06,6.84358085993021e-06,7.48514401341307e-06,7.98959018246202e-06,8.56620318542355e-06,8.42259118593751e-06,9.09229940464628e-06,8.65785506449253e-06,9.28209817783637e-06,6.63068869988809e-06,7.22245673797127e-06,5.31797399101821e-06,6.30305127392496e-06,3.00863530581557e-06,3.85010058923628e-06,1.8554092998925e-06,2.64274945787877e-06,1.34518978413054e-06,2.03005303796095e-06,8.58785323559733e-07,1.2210628298009e-06
210903,8.87652057124766e-08,7.64968439473375e-08,4.66197747075284e-07,4.35166008492873e-07,6.79811575456528e-07,6.32181465074224e-07,6.50944841891495e-07,6.35068138430727e-07,7.28163354177958e-07,6.28573123378594e-07,7.43318389299601e-07,6.59604861961005e-07,1.2463212216703e-06,1.05652244848021e-06,1.70602395369345e-06,1.51478184382511e-06,1.38921155281721e-06,1.24776455834855e-06,1.31776638724376e-06,1.2463212216703e-06,1.91891611373557e-06,2.02572302792619e-06,2.96028352709414e-06,2.97616023055491e-06,3.35792278195247e-06,3.52318483161228e-06,2.65068780960916e-06,2.7719280905823e-06,1.55663860749441e-06,1.85107928985774e-06,7.78680137916766e-07,1.0478624284107e-06,5.50632942753005e-07,8.7827036871613e-07,4.53929385310144e-07,9.20848800724554e-07,3.2330741592837e-07,4.90012802266436e-07
210922,5.6362297285727e-07,4.95786148979442e-07,3.07142045131951e-06,2.82605321601673e-06,5.08631845415882e-06,4.62084237542266e-06,5.56767123635575e-06,5.2032287250972e-06,4.60640900864015e-06,4.1748513418429e-06,4.27299823596402e-06,4.02907433733949e-06,6.06562239035257e-06,5.87149360712772e-06,7.81133810269794e-06,7.62370433452523e-06,7.85824654474112e-06,7.28235521011871e-06,9.84932949238927e-06,9.04972097263786e-06,1.09455436995214e-05,1.10703923221902e-05,1.28161080345355e-05,1.24899139452507e-05,1.2004231153019e-05,1.21095947305314e-05,1.02686187974214e-05,1.06114112585061e-05,8.82672545584798e-06,9.57653886019971e-06,5.43849260365222e-06,6.3153196356901e-06,2.90182839162495e-06,3.30163265150065e-06,1.68148723016317e-06,2.05458976149123e-06,9.94458971315388e-07,1.44261500991253e-06
211422,1.09116252875825e-06,1.00744900141965e-06,5.59725963825991e-06,5.13539190121938e-06,9.67179908096432e-06,8.40382780912024e-06,1.16874187521427e-05,1.03566623347947e-05,9.03673094253359e-06,7.52339243538674e-06,6.87100425681699e-06,5.04879170052428e-06,1.00225298937795e-05,8.19743066413026e-06,1.1924125967376e-05,1.06763614090275e-05,9.00136919391643e-06,8.31073259337301e-06,1.02043903152392e-05,9.52385707144353e-06,1.27590962357446e-05,1.21601115142702e-05,1.55360760047008e-05,1.51629734733727e-05,1.44860485712727e-05,1.45380086916898e-05,1.39361372968588e-05,1.37066467650168e-05,1.11815292464155e-05,1.16166952549084e-05,6.85296254833884e-06,7.29390190354472e-06,4.40073353198929e-06,4.82218784203877e-06,2.46305404143644e-06,3.09451383817154e-06,1.63024877808524e-06,2.29779199177663e-06
211402,8.94147072176898e-07,8.58785323559733e-07,4.94920146972491e-06,4.67280249583972e-06,7.07595806512872e-06,6.65161708172274e-06,8.1512438904262e-06,7.24555012482329e-06,6.7035772021398e-06,6.06201404865694e-06,6.08149909381333e-06,5.58643461317302e-06,9.23158139409757e-06,8.54816147694541e-06,1.47386324899667e-05,1.38076803324944e-05,1.23636219859036e-05,1.19291776457499e-05,1.30600319331601e-05,1.29128115919784e-05,1.41216060600142e-05,1.3833660392703e-05,1.66373418902068e-05,1.66077534883026e-05,1.57366998029778e-05,1.62259909369051e-05,1.30448768980384e-05,1.38112886741901e-05,1.09412136894866e-05,1.22431033732696e-05,6.15150092270854e-06,7.02111127135516e-06,3.98577423699194e-06,5.0018832584811e-06,2.61243938763549e-06,3.68411687123734e-06,1.94273116892672e-06,2.69254457327846e-06
211403,7.05791635665058e-07,6.2929479171772e-07,3.91288573474023e-06,3.53833986673392e-06,5.19240370001032e-06,4.63455407386605e-06,4.72331927957853e-06,4.17268633682553e-06,4.85321958062118e-06,3.90350404633159e-06,4.01391930221784e-06,3.43514129423893e-06,5.39447083496555e-06,5.71922158757217e-06,8.81157042072633e-06,9.71437751297274e-06,7.83226648453259e-06,8.64630837106652e-06,8.64414336604914e-06,9.53107375483478e-06,1.0140161833057e-05,1.06749180723492e-05,9.98211646678842e-06,1.01358318230222e-05,8.51857307504125e-06,9.08869106295065e-06,6.66749378518351e-06,7.13080485890229e-06,6.00067223983124e-06,6.99801788450313e-06,3.80824382556698e-06,4.34588673821572e-06,2.38439219247173e-06,2.92131343678134e-06,1.45055336164291e-06,1.92685446546595e-06,9.36725504185322e-07,1.23116618654866e-06
