"GBCounty","popgrp1","popgrp2","popgrp3","popgrp4","popgrp5","popgrp6","popgrp7","popgrp8","popgrp9","popgrp10","popgrp11","popgrp12","popgrp13","popgrp14","popgrp15","popgrp16","popgrp17","popgrp18","popgrp19","popgrp20","popgrp21","popgrp22","popgrp23","popgrp24","popgrp25","popgrp26","popgrp27","popgrp28","popgrp29","popgrp30","popgrp31","popgrp32","popgrp33","popgrp34","popgrp35","popgrp36"
530124,3.94078509268882e-06,3.89301800065623e-06,2.86867924929065e-06,2.83064249082025e-06,5.78601016639227e-06,5.78158728750036e-06,7.61796660342e-06,7.24025274605117e-06,6.79177282641184e-06,6.56974430603813e-06,5.62059449583496e-06,5.55778961556989e-06,3.33485068449761e-06,3.28885274402178e-06,3.79129178614237e-06,3.913363243559e-06,2.81914300570129e-06,2.86337179462036e-06,2.53961705973279e-06,2.49361911925696e-06,2.22913096152095e-06,2.25832196220753e-06,2.21320859751008e-06,2.00002583492018e-06,1.85672455882241e-06,1.72138446473007e-06,1.38878397205869e-06,1.41355209385336e-06,1.05795263094407e-06,1.07741329806846e-06,6.65200985342759e-07,7.78426684975569e-07,3.29946765336235e-07,4.38749586077139e-07,1.35340094092343e-07,8.58038505029889e-08
530126,8.63965162745043e-06,8.17613391957862e-06,7.32605659655416e-06,7.02706998346127e-06,1.03769584561914e-05,1.00381659330713e-05,1.16817077293038e-05,1.09245108630094e-05,1.06759450692843e-05,1.07422882526629e-05,8.46008274443902e-06,8.23451592095179e-06,5.14380815128742e-06,5.06242717967634e-06,5.69047598232709e-06,5.64801634496478e-06,4.3583048600848e-06,4.15573700683548e-06,3.79040721036399e-06,3.40915504988164e-06,3.44807638413042e-06,3.26850750111901e-06,3.27646868312444e-06,2.95713682712878e-06,2.82179673303644e-06,2.66611139604132e-06,1.92218316642263e-06,2.04337004806087e-06,1.41532124541013e-06,1.52766236926455e-06,7.88157018537764e-07,1.09952769252799e-06,3.3967709889843e-07,5.4578325526128e-07,2.07875307919612e-07,1.00841638735471e-07
530127,1.44468916125239e-05,1.35242790756721e-05,9.76040913865958e-06,9.48884437469651e-06,1.17294748213364e-05,1.14048355106705e-05,1.45070427654538e-05,1.46193838893082e-05,1.56852977022577e-05,1.54791915458949e-05,1.37047325344619e-05,1.38825322659166e-05,8.07352312928638e-06,8.33624213546564e-06,1.00532037213038e-05,9.63833768124295e-06,6.60247360983824e-06,6.21591399468559e-06,5.49321558374805e-06,5.19422897065516e-06,5.11284799904408e-06,4.62279301782082e-06,5.18007575820106e-06,4.59183286557748e-06,4.98104620806526e-06,4.45206989259323e-06,3.90274833421842e-06,3.68425811695823e-06,2.49096539192182e-06,2.5962299095492e-06,1.64973382668118e-06,1.97614228890389e-06,7.21813835159164e-07,1.06326008561436e-06,3.9982825182836e-07,1.83107186124935e-07
530128,1.82815276118069e-05,1.67087518778449e-05,1.79984633627249e-05,1.66494853006934e-05,2.10475960708053e-05,2.01612511408672e-05,2.44222526653301e-05,2.27371358075137e-05,2.17605641481807e-05,2.0476160117971e-05,1.71873073739492e-05,1.58002925534473e-05,1.03566132132886e-05,9.17305082181437e-06,1.16861306081957e-05,1.08882432560958e-05,8.57684674718536e-06,8.25132286074103e-06,8.40789277351453e-06,7.97710436944282e-06,7.57196866294417e-06,7.07749080282901e-06,6.8881915862554e-06,6.67589339944389e-06,5.26411045714728e-06,5.17123000041725e-06,3.62233781247154e-06,3.98059100271598e-06,2.48565793725153e-06,2.84391112749597e-06,1.71696158583816e-06,2.03452429027706e-06,7.33313320278121e-07,1.0234541755872e-06,3.69752675363395e-07,2.16721065703425e-07
530181,5.81343201552209e-06,5.68870683077032e-06,5.3676058232179e-06,5.06154260389796e-06,9.20578012561448e-06,8.84398863225652e-06,1.5623377397771e-05,1.11898835965238e-05,1.35092412874396e-05,1.08236692242739e-05,1.18497771271963e-05,1.03283067883804e-05,7.74534551550691e-06,7.08987486372635e-06,9.49503640514518e-06,8.65999687035321e-06,8.74668529663457e-06,6.18318469088549e-06,6.77850418973612e-06,5.14734645440095e-06,6.42113557527006e-06,4.45118531681484e-06,4.72982668700496e-06,3.34635016961657e-06,3.249931409773e-06,2.61569057667359e-06,2.10882865566109e-06,2.03983174494734e-06,1.40116803295602e-06,1.48077985301034e-06,8.35924110570355e-07,1.06149093405759e-06,3.48522856682243e-07,5.09515648347645e-07,1.83107186124935e-07,1.22071457416623e-07
530200,1.13765290857623e-05,9.626838196124e-06,1.10085455619556e-05,1.01779289060556e-05,1.49015635626119e-05,1.3878993962803e-05,1.64088806889736e-05,1.50342499293691e-05,1.45618864637134e-05,1.31200279449519e-05,1.15215995134168e-05,1.01965049974016e-05,8.09033006907563e-06,7.43043653840316e-06,7.55339257159816e-06,7.0969514699534e-06,6.63078003474644e-06,5.58255773736456e-06,6.66704764166007e-06,5.80900913663018e-06,6.49101706176219e-06,5.62236364739172e-06,5.31187754917988e-06,4.35034367807937e-06,3.85498124218583e-06,3.12255249768609e-06,2.35385614627271e-06,2.0752147760826e-06,1.60904334087564e-06,1.56481455195657e-06,1.24194439284738e-06,1.2649433630853e-06,5.86473741066821e-07,7.11198925818588e-07,2.36181732827815e-07,1.29148063643674e-07
530300,3.3169822537743e-05,3.04099461091933e-05,2.95749065744013e-05,2.81834688750075e-05,3.91645925878333e-05,3.7419324577087e-05,4.89736533943039e-05,4.80881930401442e-05,4.52743574891131e-05,4.35918943586319e-05,3.48761692142406e-05,3.45444532973476e-05,2.45920912147793e-05,2.37676665893279e-05,2.48096968562611e-05,2.39189290474311e-05,1.98932246800177e-05,1.86220892864837e-05,1.54420393632028e-05,1.42478620623881e-05,1.54473468178731e-05,1.38365343254407e-05,1.38949163268139e-05,1.10713504422207e-05,1.10456977446476e-05,9.05186394017613e-06,7.50739463112233e-06,7.11729671285617e-06,4.84039865930263e-06,5.00227602674641e-06,3.35608050317876e-06,3.83640515083982e-06,1.46220376166434e-06,1.87795437750356e-06,6.98814864921249e-07,4.00712827606742e-07
530321,7.21371547269973e-06,6.77054300773069e-06,6.15841656909081e-06,5.713474952565e-06,1.01991587247367e-05,9.70025798572965e-06,1.1389797722438e-05,1.11014260186857e-05,9.22700994429564e-06,8.88821742117559e-06,7.56754578405226e-06,7.05537640836948e-06,4.9792770565085e-06,4.56618016800442e-06,5.62236364739172e-06,5.02262126964918e-06,4.03455012519724e-06,3.62941441869859e-06,3.21631753019451e-06,3.2260478637567e-06,3.21897125752965e-06,2.84833400638788e-06,2.77933709567413e-06,2.46619727012714e-06,2.17782556637483e-06,1.8523016799305e-06,1.58781352219448e-06,1.37197703226944e-06,1.06149093405759e-06,9.16420506403056e-07,6.91738258694199e-07,5.82050862174914e-07,2.3972003594134e-07,2.3972003594134e-07,7.51889411624129e-08,8.04963958327009e-08
530322,2.59286852159135e-05,2.13934652001524e-05,1.9365132940324e-05,1.7483640259707e-05,2.91989618685893e-05,2.80958958729478e-05,3.12449856439853e-05,3.05532473852911e-05,2.61047157958114e-05,2.66009628074833e-05,1.78507392077352e-05,1.895203605182e-05,1.20700364960132e-05,1.2821041331859e-05,1.37011942313484e-05,1.4621153040865e-05,1.05653730969866e-05,9.88601889918973e-06,8.92802333120275e-06,7.68873266569051e-06,8.73872411462914e-06,7.81788072933418e-06,7.66750284700935e-06,6.80592603886594e-06,6.3149864818643e-06,5.80281710618151e-06,4.18758173485721e-06,4.23181052377628e-06,2.66876512337647e-06,3.09159234544274e-06,1.63204231111355e-06,2.02037107782295e-06,6.13895590196642e-07,1.05618347938731e-06,3.60022341801201e-07,1.61877367443783e-07
530323,1.69590868231268e-05,1.47449936498384e-05,1.59011341921828e-05,1.49882519888932e-05,1.82859504906988e-05,1.71651929794897e-05,1.60125907402588e-05,1.58179840690149e-05,1.45150039474592e-05,1.40815618160524e-05,1.15171766345249e-05,1.07431728284412e-05,7.63388896743086e-06,6.78381164440641e-06,7.15533347132656e-06,6.56089854825431e-06,5.99742377742541e-06,5.34460685297999e-06,5.12434748416304e-06,4.99254569318422e-06,5.40121970279639e-06,4.92089505513533e-06,4.71744262610762e-06,4.19200461374912e-06,3.33927356338951e-06,2.94563734200982e-06,2.0796376549745e-06,2.09732917054213e-06,1.48166442878872e-06,1.65592585712985e-06,9.65072174214029e-07,1.14287190566868e-06,4.17519767395987e-07,5.62590195050525e-07,2.09644459476375e-07,1.14110275411191e-07
530324,2.52670225336843e-05,2.02647465069379e-05,2.52970981101492e-05,2.25796813189618e-05,2.84338038202894e-05,2.66186543230509e-05,2.438952336153e-05,2.29591643278874e-05,2.20896263377385e-05,2.13430443807847e-05,1.75004471994962e-05,1.68060552134669e-05,1.19683102814994e-05,1.11208866858101e-05,1.05671422485433e-05,9.54014976984263e-06,9.418078312426e-06,9.67725901549173e-06,7.71880824215547e-06,7.24998307961337e-06,7.74799924284206e-06,7.04299234747214e-06,6.82804043332547e-06,6.31852478497783e-06,5.35787548965571e-06,4.9792770565085e-06,3.40384759521135e-06,3.36404168518419e-06,2.40781526875398e-06,2.71387848807392e-06,1.60550503776211e-06,1.95402789444435e-06,7.23582986715927e-07,9.80994538224893e-07,4.46710768082571e-07,2.0610615636285e-07
530325,3.12166792190771e-05,2.70547501817929e-05,3.03356417438093e-05,2.80401675989097e-05,3.46789088156616e-05,3.30813649599049e-05,3.00048104026947e-05,2.92051538990379e-05,2.66168851714942e-05,2.4955651859694e-05,2.06884583047825e-05,1.96570429471899e-05,1.46565360720002e-05,1.3711809140689e-05,1.40674086035983e-05,1.30342240944489e-05,1.17427434580121e-05,1.0376073880413e-05,9.93024768810879e-06,8.69007244681817e-06,9.73917931997842e-06,8.30085910433038e-06,7.98948843034016e-06,6.45474945484855e-06,5.73647392280291e-06,4.74132617212392e-06,3.81694448371543e-06,3.49672805194139e-06,2.69884069984143e-06,2.78906742923633e-06,1.81780322457363e-06,1.88591555950899e-06,7.95233624764814e-07,1.01460841780338e-06,3.12255249768609e-07,1.90183792351986e-07
530326,4.46533852926895e-05,3.26496919800548e-05,4.06842937750924e-05,3.3837677250421e-05,4.11363119978453e-05,3.75139741853738e-05,4.31823357732413e-05,4.05215318318703e-05,4.21526895672054e-05,3.91504393753792e-05,3.09300766668815e-05,2.87867495558636e-05,2.21542003695604e-05,1.98091899810715e-05,2.1053788101254e-05,1.91528347535125e-05,1.53810036344945e-05,1.45406566450323e-05,1.44000090962696e-05,1.33411718895472e-05,1.58268298267987e-05,1.40559091184793e-05,1.28351945443131e-05,1.07962473751441e-05,1.04141106388834e-05,9.02798039415984e-06,6.84661652467148e-06,6.70419982435209e-06,4.67763671608046e-06,4.98723823851393e-06,3.53211108307664e-06,4.04428045875943e-06,1.53120067237808e-06,2.14686541413148e-06,7.61619745186324e-07,3.80367584703971e-07
530381,6.13762903829885e-05,5.07321900417259e-05,6.60273898257175e-05,5.9389533184744e-05,7.01999337723422e-05,6.70871116082183e-05,6.57699782742085e-05,6.29304900256045e-05,5.31833495236206e-05,5.29170922143278e-05,4.2464944816974e-05,4.20261952308969e-05,2.99296214615322e-05,2.88336320721178e-05,3.1645698471592e-05,3.03312188649174e-05,2.55456639038744e-05,2.22320430380579e-05,2.20869726104034e-05,1.83301792796179e-05,2.13315448956657e-05,1.7207652616852e-05,1.56224928219926e-05,1.23230251686303e-05,1.32712904030551e-05,1.04910687316026e-05,9.36323461416636e-06,8.05936991683228e-06,6.37336848323747e-06,6.21414484312883e-06,4.58829456246395e-06,4.66702180673989e-06,2.15482659613692e-06,2.63692039535474e-06,1.07652872229008e-06,6.82892500910385e-07
530400,1.37772677482892e-05,1.33296724044282e-05,9.64364513591324e-06,9.03417242460851e-06,1.37029633829052e-05,1.320848552279e-05,1.75535217461991e-05,1.68989356701969e-05,1.62408112910812e-05,1.59604007693343e-05,1.31819482494386e-05,1.35755844708182e-05,8.33093468079535e-06,9.57730195253464e-06,1.00726643884282e-05,1.07599797682305e-05,8.22478558738959e-06,8.16728816179481e-06,7.16594838066714e-06,6.92888207206094e-06,6.46713351574589e-06,5.73558934702453e-06,5.51709912976434e-06,4.93858657070296e-06,4.64313826072359e-06,4.49629868151229e-06,3.17297331705382e-06,3.60199256956877e-06,2.2123240217317e-06,2.95006022090173e-06,1.23132948350681e-06,1.97260398579036e-06,4.18404343174368e-07,9.96916902235757e-07,3.69752675363395e-07,1.29148063643674e-07
530421,1.04946070347161e-05,9.8683273836221e-06,7.07749080282901e-06,6.62370342851939e-06,9.11289966888445e-06,8.67149635547216e-06,1.30156480031029e-05,1.27582364515939e-05,1.15737894843413e-05,1.19594645237156e-05,9.54988010340482e-06,1.01956204216232e-05,4.37245807253891e-06,4.54848865243679e-06,6.53347669912449e-06,6.57770548804356e-06,4.84039865930263e-06,5.0358899063249e-06,4.44233955903103e-06,4.26542440335476e-06,3.90274833421842e-06,4.15219870372196e-06,3.477267384817e-06,3.54626429553075e-06,3.0128651011668e-06,3.20304889351879e-06,2.41666102653779e-06,2.78287539878766e-06,1.61523537132431e-06,2.30078159956983e-06,9.42073203976115e-07,1.55419964261599e-06,3.82136736260734e-07,8.65999687035321e-07,3.44984553568718e-07,9.55341840651835e-08
530422,5.74620425636511e-06,5.57282740380237e-06,3.98147557849436e-06,4.01862776118637e-06,5.57282740380237e-06,5.42244952147754e-06,7.69227096880403e-06,7.36320877924618e-06,7.31809541454873e-06,7.35170929412722e-06,5.83820013731677e-06,5.97530938296587e-06,2.84656485483111e-06,2.94563734200982e-06,4.20261952308969e-06,3.93282391068339e-06,3.10132267900494e-06,2.94121446311792e-06,2.49450369503535e-06,2.27247517466163e-06,2.30874278157527e-06,2.35827902516462e-06,2.20701656706141e-06,2.13359677745576e-06,1.83991761903316e-06,1.8142649214601e-06,1.44097394298318e-06,1.67273279691909e-06,8.66884262813702e-07,1.17117833057688e-06,5.67013073942431e-07,7.93464473208052e-07,2.12298186811519e-07,4.61748556315053e-07,1.67184822114071e-07,6.63431833785996e-08
530423,1.07360962222142e-05,1.03150381517047e-05,8.48308171467694e-06,8.13013597910279e-06,9.15712845780351e-06,8.93686908898656e-06,1.1635709788828e-05,1.13818365404326e-05,1.15101000282978e-05,1.2053229556224e-05,9.21816418651182e-06,9.93997802167099e-06,5.34018397408808e-06,6.1539936901989e-06,6.70243067279532e-06,7.16064092599685e-06,5.29507060939063e-06,5.26057215403376e-06,4.4865683479501e-06,4.69444365586971e-06,4.56352644066927e-06,4.45737734726351e-06,3.71344911764482e-06,3.76829281590446e-06,3.10751470945361e-06,3.27116122845415e-06,2.30520447846174e-06,2.94475276623144e-06,1.75057546541665e-06,2.56703890886261e-06,1.06502923717112e-06,1.88945386262252e-06,3.98943676049979e-07,1.02433875136558e-06,4.90054981223256e-07,1.05264517627378e-07
530424,7.949682520313e-06,7.50562547956557e-06,7.50651005534395e-06,7.12614247063998e-06,9.19428064049553e-06,8.86168014782415e-06,1.00673569337579e-05,9.70379628884317e-06,9.38092612973399e-06,9.14651354846294e-06,7.70907790859328e-06,7.0872211363912e-06,4.67675214030208e-06,4.05401079232163e-06,5.29860891250416e-06,4.81032308283766e-06,3.82579024149924e-06,3.54803344708751e-06,3.52857277996312e-06,3.13405198280505e-06,3.30035222914074e-06,3.15174349837267e-06,2.95713682712878e-06,2.7430694887605e-06,2.12740474700709e-06,2.18578674838026e-06,1.76030579897884e-06,1.90095334774147e-06,1.15879426967954e-06,1.44628139765347e-06,7.37736199170028e-07,1.11279632920371e-06,2.77756794411737e-07,5.31630042807178e-07,1.80453458789791e-07,7.34197896056503e-08
530425,6.39636745347539e-06,6.48217130397837e-06,4.52018222752859e-06,4.35918943586319e-06,5.96204074629015e-06,5.72585901346234e-06,9.4322315248801e-06,9.23231739896592e-06,8.84221948069976e-06,8.631690445445e-06,7.33047947544607e-06,6.90588310182303e-06,4.68029044341561e-06,3.82844396883439e-06,5.60644128338086e-06,4.60333235069643e-06,4.31672979850088e-06,3.3162745931516e-06,4.17696682551663e-06,3.65772084360679e-06,3.72583317854216e-06,3.04117152607501e-06,3.30654425958941e-06,2.87487127973932e-06,2.36004817672138e-06,2.28132093244545e-06,1.48697188345901e-06,1.63292688689193e-06,9.04921021284099e-07,1.1561405423444e-06,4.98900739007069e-07,7.89041594316145e-07,1.7956888301141e-07,3.55599462909294e-07,1.16764002746335e-07,4.42287889190664e-08
530426,5.53655979688873e-06,5.20484387999574e-06,4.10089330857584e-06,3.96909151759702e-06,5.74001222591644e-06,5.54805928200769e-06,7.97091233899415e-06,7.63654269476601e-06,8.20001746559491e-06,7.32163371766225e-06,5.87181401689526e-06,5.31276212495826e-06,3.32688950249218e-06,3.08982319388598e-06,4.26277067601962e-06,3.95140000202939e-06,3.52414990107121e-06,3.06240134475616e-06,2.86071806728522e-06,2.50246487704078e-06,2.82268130881482e-06,2.64576615313855e-06,2.60596024311139e-06,2.40958442031074e-06,1.93191349998482e-06,2.16455692969911e-06,1.1986001797067e-06,1.60638961354049e-06,6.95276561807724e-07,1.12871869321458e-06,3.1313982554699e-07,6.97045713364487e-07,1.16764002746335e-07,3.1933185599566e-07,1.16764002746335e-07,3.36138795784905e-08
530427,1.1561405423444e-05,1.11951910511941e-05,1.03999574264293e-05,1.01230852077959e-05,1.33093271615255e-05,1.30784528833679e-05,1.41231368776363e-05,1.34048613455906e-05,1.41381746658688e-05,1.29024223034701e-05,1.08643597100795e-05,9.83117520093008e-06,5.81873947019238e-06,5.3012626398393e-06,6.42025099949168e-06,5.77185695393817e-06,5.609095010716e-06,5.07658039213044e-06,5.05711972500605e-06,4.65817604895607e-06,4.79528529460518e-06,4.60244777491805e-06,3.65772084360679e-06,3.52414990107121e-06,2.92263837177191e-06,3.03763322296148e-06,1.88680013528737e-06,2.38923917740797e-06,1.09687396519285e-06,1.59046724952963e-06,5.11284799904408e-07,8.50961898802838e-07,1.89299216573604e-07,3.72406402698539e-07,1.08802820740903e-07,5.04208193677357e-08
530428,8.99259736302458e-06,8.34508789324945e-06,6.93418952673123e-06,6.68739288456284e-06,9.64718343902677e-06,9.09166985020329e-06,1.02301188769801e-05,9.5463418002913e-06,9.91344074831955e-06,9.30131430967967e-06,7.32074914188387e-06,6.66527849010331e-06,4.11858482414347e-06,3.87444190931022e-06,4.64933029117226e-06,4.34149792029556e-06,4.16635191617606e-06,3.70902623875291e-06,3.7665236643477e-06,3.2923910471353e-06,3.6338372975905e-06,3.18093449905926e-06,2.70414815451172e-06,2.49627284659211e-06,2.1035212009908e-06,2.13713508056929e-06,1.56923743084848e-06,1.89741504462795e-06,9.24381688408488e-07,1.31624875823142e-06,4.54671950088003e-07,8.43885292575787e-07,1.56569912773495e-07,3.55599462909294e-07,1.25609760530149e-07,5.57282740380237e-08
532101,3.9755489207792e-05,3.49035910633705e-05,2.8425842638284e-05,2.55845852381232e-05,3.19137249324416e-05,3.02339155292954e-05,3.61048449704123e-05,3.33768132698843e-05,3.17757311110141e-05,3.01127286476572e-05,2.45054027884979e-05,2.33581080039374e-05,1.54190403929649e-05,1.47600314380708e-05,1.4695457406249e-05,1.4400893672048e-05,1.11863452934103e-05,1.05600656423163e-05,1.05565273392028e-05,1.00160515386118e-05,1.07352116464358e-05,9.98066850747653e-06,8.57065471673669e-06,7.72411569682576e-06,7.16506380488876e-06,6.56089854825431e-06,5.09250275614131e-06,5.19511354643354e-06,3.32512035093541e-06,3.94343882002396e-06,2.131827625899e-06,2.88902449219342e-06,8.90767808829998e-07,1.4922793381293e-06,4.48479919639333e-07,2.22913096152095e-07
